mrun_1;mrun_2;mismo_nivel;es_hermano;postula_en_bloque
16142669;13472721;1;1;1
16145649;1183547;0;1;1
16149848;25998891;0;1;0
16149848;26340753;0;1;0
16153821;10061150;0;1;0
16157634;913544;0;1;1
16160302;23539331;0;1;1
16161219;11552112;0;1;1
16168390;25540223;0;1;1
16169451;10794361;0;1;1
16171136;26616947;0;1;0
16171240;25722950;0;1;1
16172656;6155533;0;1;1
16177525;25987840;0;1;1
16181329;25545711;0;1;1
16183315;10903884;0;1;0
16191335;25219113;0;1;0
16191421;26277885;0;1;1
16201698;12772077;0;1;1
16205994;25663954;0;1;1
16220434;572220;0;1;0
16225363;6074524;0;1;0
16225363;18061275;0;1;0
16226633;12580708;0;1;0
16228158;10603071;0;1;1
16228158;16038114;0;1;1
16228158;26355453;0;1;1
16228320;7197473;0;1;1
16232288;25482534;0;1;1
16233170;25588904;0;1;0
16237061;26662674;0;1;1
16250265;25719083;0;1;0
16250703;25659188;0;1;0
16256788;25531482;0;1;1
16256809;26564061;0;1;1
16265969;25227477;0;1;0
16267042;11176968;0;1;0
16267480;26995046;0;1;1
16276208;26559951;0;1;1
16287011;25668509;0;1;1
16288182;5495332;1;1;1
16288182;25773732;0;1;0
16288182;27639760;0;1;0
16288831;27578775;0;1;1
16295520;25769539;0;1;1
16298520;25373297;0;1;1
16304192;26015720;0;1;1
16305405;26746152;0;1;1
16308113;5619244;0;1;1
16313016;25358496;0;1;0
16313016;25570174;0;1;0
16317940;25584672;0;1;0
16320435;26011907;0;1;0
16320435;26786705;0;1;0
16321063;9941570;0;1;1
16330752;25675157;0;1;1
16332675;10789136;0;1;0
16337983;16557344;0;1;0
16339984;14610274;0;1;0
16340009;26595892;0;1;1
16340009;27637367;0;1;1
16342441;26054885;0;1;0
16348745;25406688;0;1;1
16349369;26579835;0;1;1
16349525;5668056;0;1;1
16351202;20927602;0;1;1
16351833;5621936;0;1;0
16354624;26227046;0;1;1
16356820;5677743;0;1;0
16356988;26559781;0;1;1
16357278;25956951;0;1;1
16358057;2453174;0;1;1
16358794;23111577;0;1;0
16361041;11555375;1;1;1
16361041;26349740;0;1;0
16362402;13685016;1;1;1
16363495;25898575;0;1;1
16377396;1236049;0;1;1
16377396;26839221;0;1;1
16384666;7658725;0;1;1
16385793;15039705;1;1;1
16388505;136584;1;1;1
16388714;25200252;0;1;1
16388714;25937878;0;1;0
16390746;1933205;0;1;0
16399997;26139002;0;1;1
16404016;11806100;0;1;1
16404725;26671411;0;1;1
16409678;23745818;0;1;1
16415779;25895323;0;1;0
16417510;8306711;1;1;1
16429773;12638164;0;1;0
16433617;9868708;1;1;1
16435389;1818095;0;1;1
16439756;19837243;0;1;0
16440266;27025667;0;1;0
16444050;24784187;0;1;0
16444763;25188536;0;1;0
16446742;25334443;0;1;0
16456419;25726341;0;1;1
16457226;2754746;0;1;1
16459288;10822223;0;1;0
16459288;26915908;0;1;0
16467838;23080941;0;1;0
16467838;26991477;0;1;0
16470194;26219434;0;1;0
16471362;2979479;0;1;1
16476317;3054047;0;1;1
16476317;3668481;0;1;1
16477905;25420695;0;1;0
16483545;25652826;0;1;1
16486433;4862261;0;1;0
16486433;21229228;0;1;1
16487959;12895228;0;1;0
16487959;26795271;0;1;0
16487959;27638773;0;1;0
16489040;25907605;0;1;0
16490916;12650642;0;1;1
16491382;26816213;0;1;1
16498227;14498871;0;1;1
16498235;17345107;0;1;1
16498246;18634251;1;1;0
16498246;25542965;0;1;0
16499173;9173375;0;1;0
16500109;26816528;0;1;1
16503846;4750152;0;1;1
16507656;17053976;0;1;0
16508490;25725989;0;1;1
16510346;25209049;0;1;1
16510629;26562394;0;1;1
16516056;10006531;1;1;1
16516816;21589946;0;1;1
16516816;26818777;0;1;1
16519775;11094367;0;1;1
16521451;19883821;0;1;1
16521451;21989211;0;1;1
16523093;23034093;1;1;1
16524071;25288792;0;1;1
16525517;16693078;0;1;1
16531240;6385051;1;1;1
16536650;13804887;0;1;0
16536650;25656563;0;1;0
16541114;26507121;0;1;0
16542607;25362620;0;1;1
16544990;3612495;0;1;1
16546110;104073;0;1;0
16547590;25158313;0;1;1
16548338;22292907;0;1;1
16550008;25477815;0;1;1
16553319;25371253;0;1;0
16556169;12612891;0;1;1
16556169;25567500;0;1;1
16561852;22220766;0;1;1
16561852;25724956;0;1;1
16567712;2632540;0;1;0
16567712;20736955;0;1;0
16568374;25723311;0;1;1
16579886;14903369;0;1;0
16585749;6515613;0;1;1
16585749;16759288;0;1;0
16585749;25289941;0;1;1
16588122;21824993;0;1;1
16592641;26284680;0;1;1
16594817;26772540;0;1;0
16595091;3767148;0;1;0
16595091;25285343;0;1;0
16599246;27638936;0;1;0
16602023;26227945;0;1;1
16602329;6452068;0;1;0
16602329;13897146;0;1;0
16603213;27230527;0;1;0
16609427;23450781;1;1;1
16609705;26588343;0;1;0
16611048;2262909;0;1;0
16612958;26348103;0;1;0
16613408;25944365;0;1;1
16615096;25690440;0;1;1
16617925;25164197;0;1;0
16617925;25202162;0;1;0
16632282;25921503;0;1;1
16645924;17470338;0;1;1
16645978;25777763;0;1;0
16647389;5518947;0;1;0
16647389;22598029;0;1;0
16648240;7460064;0;1;0
16653909;25373400;0;1;0
16661280;26040320;0;1;1
16666296;1670062;0;1;1
16666296;25590270;0;1;1
16666881;26193292;0;1;1
16677723;26035382;0;1;0
16679745;25303819;0;1;1
16682134;5295314;0;1;0
16682721;14130391;0;1;1
16684826;25717697;0;1;1
16688876;26711155;0;1;1
16700742;25191389;0;1;1
16712308;25321048;0;1;1
16712308;25358257;0;1;1
16713591;6009425;0;1;0
16716413;26012033;0;1;1
16716413;27370928;0;1;1
16719709;26290301;0;1;1
16728418;26563078;0;1;1
16729211;2596343;0;1;0
16729386;26118996;0;1;1
16731660;26649502;0;1;1
16734079;26561582;0;1;1
16734923;25454888;0;1;1
16737208;3289147;0;1;0
16737647;25984549;0;1;1
16749064;26580909;0;1;0
16751507;17295539;0;1;0
16753101;1067524;0;1;1
16756284;18949122;0;1;1
16757283;2067484;0;1;1
16758250;26201674;0;1;1
16759288;25289941;0;1;0
16764767;12645103;0;1;0
16772456;1843092;0;1;0
16772456;25261646;0;1;0
16775770;25892013;0;1;0
16776063;25587825;0;1;0
16776063;25947335;0;1;0
16778117;21411505;0;1;0
16778760;14917920;0;1;1
16783919;24015640;0;1;1
16783919;26258715;0;1;1
16785465;15440899;0;1;0
16792072;7973030;0;1;0
16792733;8782185;1;1;1
16792733;26310080;0;1;0
16797757;7315682;0;1;1
16800972;4265146;0;1;0
16800972;12070307;0;1;0
16800972;13580320;0;1;0
16800972;20002054;0;1;0
16803619;26024902;0;1;1
16805844;26009220;0;1;0
16806028;14806134;0;1;0
16806028;25545591;0;1;0
16806028;26707174;0;1;0
16815862;26668514;0;1;0
16824566;25535065;0;1;1
16825597;17760131;0;1;1
16828172;26000003;0;1;1
16830307;18683261;0;1;0
16830307;25908305;0;1;0
16832925;26562041;0;1;1
16836751;17626996;0;1;1
16836751;19073400;1;1;1
16838377;26604333;0;1;0
16839953;19576143;0;1;1
16851847;27640193;0;1;0
16858281;26754247;0;1;1
16862020;25340051;0;1;0
16863207;8723045;0;1;1
16863207;27641267;0;1;0
16863392;26129743;0;1;1
16864283;25210651;0;1;1
16868584;14883844;0;1;0
16872427;7866059;0;1;0
16878644;4915067;0;1;1
16880507;23007090;0;1;0
16886784;7880748;1;1;1
16895373;24052309;0;1;1
16895625;25426695;0;1;0
16900440;26794989;0;1;1
16901044;26718106;0;1;1
16906888;452157;1;1;1
16907889;10380214;0;1;0
16907889;25999064;0;1;0
16908378;26823570;0;1;0
16910434;26136776;0;1;1
16911371;25896288;0;1;1
16911640;27017557;0;1;0
16913378;26836873;0;1;0
16922194;25225515;0;1;1
16928959;26411060;0;1;1
16932226;26024430;0;1;0
16932920;25960303;0;1;1
16937381;25256941;0;1;0
16940379;7341712;0;1;0
16940379;13271612;0;1;0
16946000;26699037;0;1;1
16951439;25395553;0;1;1
16951455;10144464;0;1;1
16957917;26429263;0;1;0
16958297;6480756;1;1;1
16963852;17246012;0;1;0
16969953;3429514;0;1;1
16973990;22175295;0;1;0
16976129;11241677;0;1;1
16978260;25369268;0;1;0
16978260;26685961;0;1;0
16984130;19498543;0;1;0
16985266;25647318;0;1;0
16989731;19362919;1;1;1
16990580;26619500;0;1;0
16991804;23924567;0;1;0
16995116;25648087;0;1;1
17002832;14710101;0;1;0
17002832;17532450;0;1;0
17006489;26718064;0;1;1
17008105;27000354;0;1;0
17008815;2550492;0;1;1
17011476;25672274;0;1;1
17014154;26018981;0;1;1
17017466;25449217;0;1;0
17022044;10275003;0;1;0
17025553;25547349;0;1;1
17030784;9554706;1;1;1
17034499;25390380;0;1;1
17036705;12679903;0;1;0
17036778;25686614;0;1;0
17038005;20604373;0;1;1
17040293;25880572;0;1;0
17040426;26626743;0;1;1
17044008;11333393;0;1;1
17045540;6309476;0;1;1
17046016;27562197;0;1;0
17047739;27504550;0;1;0
17050821;22825245;0;1;0
17056624;26613221;0;1;0
17059795;20083031;0;1;1
17066809;1966083;0;1;0
17067023;10277374;0;1;0
17076843;585474;0;1;1
17080738;25654786;0;1;1
17080860;9920872;1;1;1
17082852;17103607;0;1;0
17084823;25546577;0;1;0
17084823;26274469;0;1;0
17086896;5486171;0;1;1
17087624;26751474;0;1;0
17096324;26287526;0;1;1
17101183;26607406;0;1;1
17104590;13199951;0;1;0
17112188;19530474;0;1;0
17112457;22875653;0;1;0
17113459;26384262;0;1;0
17116658;20419656;0;1;0
17117555;26746047;0;1;0
17127115;14883676;0;1;0
17127596;3170662;0;1;0
17132914;4225418;0;1;0
17134187;10363475;0;1;1
17134712;26677662;0;1;0
17135345;15146299;0;1;1
17137905;25534674;0;1;1
17141139;26575205;0;1;1
17141997;26661612;0;1;1
17143463;18084359;0;1;1
17146652;15544296;1;1;1
17148811;26260196;0;1;1
17155847;26824205;0;1;0
17155983;7697223;0;1;1
17157820;1239176;0;1;1
17157820;25183620;0;1;0
17157820;25669165;0;1;1
17159107;25446673;0;1;1
17163907;6579429;0;1;1
17164283;5821656;1;1;0
17165139;5857121;0;1;0
17165192;21490165;0;1;0
17169628;18664794;0;1;1
17174789;26637622;0;1;1
17188683;26666623;0;1;0
17192534;25875985;0;1;1
17192882;4431298;0;1;1
17192882;26331547;0;1;1
17194883;25361509;0;1;1
17197408;26202128;0;1;0
17201990;26785703;0;1;1
17204091;1331326;0;1;1
17205578;26782335;0;1;0
17206331;25536127;0;1;1
17207060;18147833;0;1;0
17207357;26708382;0;1;0
17210437;25247763;0;1;1
17215190;11893873;0;1;1
17215928;15727312;0;1;0
17220271;1169351;1;1;1
17229704;9465249;0;1;1
17230163;25361107;0;1;1
17231386;23008016;0;1;0
17235428;8383055;0;1;1
17236993;25684887;0;1;1
17239100;3376438;0;1;0
17241050;11846102;0;1;0
17241050;25780564;0;1;0
17244490;26882179;0;1;0
17244787;25936923;0;1;1
17246663;25296060;0;1;0
17250152;25228116;0;1;1
17250489;26618963;0;1;0
17252480;5136285;0;1;1
17252480;26891950;0;1;0
17253429;26209453;0;1;0
17256862;26175780;0;1;0
17267927;15090403;0;1;0
17268473;10188520;0;1;1
17270257;26650956;0;1;1
17274225;5207543;0;1;0
17274225;6270266;0;1;0
17291052;22401820;0;1;0
17292928;14117762;1;1;0
17293264;15507503;0;1;1
17293381;26204532;0;1;1
17295291;24772133;0;1;1
17299798;26110348;0;1;1
17300062;26348290;0;1;1
17300470;8815199;0;1;1
17300470;26557987;0;1;1
17301359;27641024;0;1;1
17301646;26029854;0;1;0
17302908;26019591;0;1;1
17302908;26676087;0;1;1
17303424;26880895;0;1;1
17305228;25667920;0;1;1
17308197;26708990;0;1;1
17308797;12997386;0;1;1
17308797;18750310;0;1;0
17308905;5501800;0;1;0
17310293;26630057;0;1;1
17312159;24877389;0;1;0
17313407;10782355;0;1;0
17320267;10256347;0;1;1
17325472;25914300;0;1;1
17327124;2766557;0;1;0
17327124;25328586;0;1;0
17331109;18048151;0;1;0
17331109;25238474;0;1;0
17331485;25949395;0;1;1
17331485;27156693;0;1;1
17332177;26325184;0;1;0
17332936;13693423;0;1;1
17340865;25533004;0;1;1
17343521;2266673;1;1;1
17348761;5138551;1;1;1
17351576;3016543;0;1;1
17357300;25723738;0;1;1
17357688;12826416;0;1;1
17366380;25428939;0;1;1
17370209;2430188;0;1;1
17374254;25698972;0;1;0
17376003;25997617;0;1;0
17377149;3984297;0;1;1
17386847;20138717;0;1;0
17389688;25268705;0;1;1
17395428;9897692;0;1;1
17395428;25249364;0;1;1
17396162;26747428;0;1;1
17396180;10538643;1;1;1
17399733;13490298;0;1;1
17399738;17746376;0;1;0
17405839;26653641;0;1;1
17412016;25345763;0;1;1
17413036;7266406;1;1;1
17418573;14782233;0;1;0
17420485;26807780;0;1;0
17423783;4604077;0;1;0
17424124;9532085;0;1;0
17425974;25211968;0;1;1
17427828;2271315;0;1;0
17427828;7008820;0;1;0
17429308;26652610;0;1;1
17430023;5645906;0;1;1
17430023;19759615;1;1;1
17434284;11594868;0;1;1
17440586;25475626;0;1;0
17440586;25476695;0;1;0
17440870;26404483;0;1;1
17453448;27338536;0;1;0
17453580;26718406;0;1;0
17457156;26313277;0;1;1
17459730;23596956;0;1;1
17463983;13403245;0;1;0
17467336;27001914;0;1;0
17474280;6707879;0;1;1
17474280;26568669;0;1;1
17475761;26994305;0;1;1
17480958;6132426;0;1;0
17481493;1026148;0;1;1
17483736;9368185;1;1;1
17487446;26582567;0;1;1
17489231;15768355;0;1;1
17489231;25338165;0;1;1
17494627;5269030;1;1;1
17494854;21436380;0;1;0
17504195;25547445;0;1;1
17504747;25683416;0;1;1
17506173;8396796;0;1;1
17509756;26028151;0;1;1
17510703;26106674;0;1;1
17513058;18693716;0;1;1
17513058;26419491;0;1;1
17513095;9604247;1;1;1
17516337;26008761;0;1;1
17518696;5611083;0;1;1
17519585;19221245;0;1;1
17526115;4565915;0;1;1
17532450;14710101;0;1;0
17536081;27635123;0;1;1
17538739;18437145;0;1;1
17538739;26753506;0;1;0
17541500;18005361;0;1;1
17541982;20238100;0;1;1
17543098;6303180;1;1;1
17544861;25237664;0;1;1
17547980;10399733;0;1;0
17548461;25803805;0;1;1
17549264;26517088;0;1;0
17549788;27393964;0;1;0
17551805;10114602;0;1;0
17556108;26767543;0;1;1
17556368;25421163;0;1;0
17558005;25227923;0;1;1
17559264;26196937;0;1;1
17559489;2001149;0;1;1
17571015;25990665;0;1;1
17574334;26296714;0;1;1
17574514;26397887;0;1;0
17576268;23227751;0;1;1
17578496;26792326;0;1;1
17583525;12537057;0;1;1
17583610;26787141;0;1;1
17586272;11204870;0;1;0
17590044;25436293;0;1;1
17593685;4161497;0;1;0
17595955;18459883;0;1;1
17595955;27382036;0;1;0
17602944;22775962;0;1;1
17609163;25329690;0;1;1
17609163;25652721;0;1;1
17611124;19777978;0;1;0
17611124;27050419;0;1;0
17612112;25564791;0;1;0
17615001;26116719;0;1;1
17615001;26792989;0;1;1
17615822;3963699;0;1;1
17616753;26748175;0;1;0
17620445;2292236;0;1;0
17620445;22536915;0;1;0
17620445;25922054;0;1;0
17624629;27052940;0;1;0
17625378;18076552;0;1;0
17639238;25884988;0;1;1
17640979;25920690;0;1;0
17642032;3723751;0;1;1
17642763;27046484;0;1;0
17643427;7421864;0;1;0
17643804;25654220;0;1;1
17653131;27481218;0;1;0
17653266;26411414;0;1;0
17654042;19744858;0;1;1
17658253;8314263;0;1;0
17659201;26116855;0;1;0
17662045;20934221;0;1;1
17663290;26800863;0;1;1
17664943;9120562;1;1;1
17665490;27633045;0;1;0
17665680;14711738;0;1;0
17666556;25922598;0;1;1
17666556;27629344;0;1;1
17669023;6328173;0;1;1
17673806;26528624;0;1;1
17675807;19731325;0;1;0
17683450;21898150;0;1;0
17684465;9340539;0;1;0
17684465;26111599;0;1;0
17690908;24432446;0;1;1
17690908;25569840;0;1;1
17692645;3000430;0;1;0
17695657;25650824;0;1;0
17698176;26664116;0;1;0
17699116;5521819;0;1;1
17700520;25209939;0;1;1
17701254;5896680;0;1;1
17703811;26311902;0;1;1
17706901;25645805;0;1;0
17716668;16114469;0;1;0
17716668;21945739;0;1;1
17718711;25960589;0;1;0
17720754;10277034;0;1;1
17726582;25929469;0;1;0
17730904;26740585;0;1;1
17733031;23262713;0;1;0
17733031;25891585;0;1;0
17735896;26301895;0;1;1
17736242;2551624;1;1;1
17736743;25198535;0;1;1
17736743;26679667;0;1;1
17737906;19169982;0;1;1
17739636;25176233;0;1;1
17743292;25337059;0;1;0
17752636;25326504;0;1;1
17754627;2249547;0;1;1
17754627;25161715;0;1;1
17758634;26220960;0;1;1
17761739;25255611;0;1;1
17761739;26631146;0;1;1
17761868;24253014;0;1;0
17761868;25683484;0;1;0
17762649;14369477;0;1;0
17764003;25934211;0;1;0
17767501;4172555;0;1;0
17767501;26751184;0;1;0
17772422;6545726;0;1;0
17772422;25269433;0;1;0
17772718;21816641;0;1;0
17774930;25157227;0;1;1
17775693;26736237;0;1;1
17782186;25687093;0;1;0
17784752;27229435;0;1;1
17787791;12447667;1;1;1
17789727;26684679;0;1;0
17798546;3066767;0;1;1
17801514;18002482;1;1;1
17802598;22359337;0;1;0
17803045;14235753;0;1;1
17806810;25911180;0;1;1
17808218;13844119;0;1;0
17808364;26892830;0;1;0
17809222;26575937;0;1;0
17811868;25896924;0;1;1
17812340;5730132;0;1;0
17812384;21660715;0;1;1
17821301;26128286;0;1;1
17828157;10642743;0;1;1
17837439;17415808;0;1;0
17838268;11488854;0;1;1
17838967;25772415;0;1;1
17842306;26296249;0;1;0
17846281;20226654;0;1;0
17847977;26731356;0;1;1
17859473;12346794;0;1;1
17860173;9057127;0;1;0
17860173;26202580;0;1;0
17864915;27380403;0;1;0
17869087;16141632;0;1;0
17878782;21360568;0;1;1
17878782;25537340;0;1;0
17881171;24406614;0;1;0
17881425;25661581;0;1;0
17887185;8391498;0;1;1
17887759;832069;1;1;1
17893409;4094492;0;1;1
17896944;27626019;0;1;0
17901499;1990663;0;1;1
17913187;26132207;0;1;0
17924612;5928601;0;1;1
17928605;4524677;0;1;1
17931424;27192643;0;1;1
17934650;26063059;0;1;0
17938524;15841900;0;1;1
17939387;25547493;0;1;0
17942660;8895098;0;1;1
17942660;25584275;0;1;1
17945445;26190292;0;1;0
17946981;24734964;0;1;1
17950078;26634733;0;1;1
17955154;26673607;0;1;1
17956005;12789694;0;1;1
17960990;13924679;0;1;0
17963767;19951888;0;1;0
17964761;25992841;0;1;1
17965241;25248627;0;1;1
17965451;25342806;0;1;0
17966308;26313223;0;1;0
17980391;27238633;0;1;0
17992054;27023893;0;1;1
17995846;5034051;0;1;1
17995846;6836844;0;1;1
17997781;25379383;0;1;1
18002221;25393883;0;1;1
18014159;25891055;0;1;0
18016983;25959829;0;1;1
18019917;25669811;0;1;1
18021238;25274981;0;1;0
18021238;25881362;0;1;0
18025247;25437401;0;1;1
18030037;1801276;0;1;1
18030784;25538426;0;1;1
18036831;8406448;0;1;1
18046150;17566463;0;1;0
18047812;23240002;0;1;1
18048151;25238474;0;1;0
18049928;26209795;0;1;0
18054102;25678272;0;1;1
18055066;25426888;0;1;1
18061050;25431895;0;1;0
18061275;6074524;0;1;0
18064382;26574745;0;1;0
18067177;3418796;1;1;1
18070732;25427169;0;1;0
18086648;25387938;0;1;1
18099156;13622144;0;1;1
18100380;3722028;0;1;0
18100380;10240483;0;1;1
18100775;25936536;0;1;0
18101064;24308275;0;1;1
18103004;26848088;0;1;1
18103004;26897688;0;1;1
18105552;16001405;0;1;1
18113389;758572;0;1;1
18118602;12297052;0;1;0
18118602;25325855;0;1;0
18120804;25654805;0;1;1
18124018;25908448;0;1;1
18127234;26672143;0;1;0
18132405;26427343;0;1;0
18133810;12262501;0;1;1
18134514;20221807;0;1;0
18134514;26292420;0;1;0
18136183;25433208;0;1;1
18136816;25688688;0;1;1
18136910;25955126;0;1;1
18137746;25719818;0;1;1
18137805;16507216;1;1;1
18140707;24629924;0;1;1
18140746;8005896;0;1;1
18146811;17643804;0;1;0
18146811;25654220;0;1;0
18147267;15985511;0;1;1
18147784;25685234;0;1;1
18151649;16281327;0;1;1
18154856;19537096;0;1;1
18155207;13117054;0;1;1
18155207;22001511;0;1;1
18155207;25938501;0;1;1
18158508;25960301;0;1;1
18160216;26182647;0;1;0
18181327;26666459;0;1;0
18182073;25995417;0;1;0
18184337;27638252;0;1;0
18184844;5747454;0;1;0
18184844;25323210;0;1;1
18185488;24808436;1;1;0
18186916;25722660;0;1;0
18190329;1735935;1;1;1
18192159;18366547;0;1;0
18192159;26336402;0;1;1
18198729;25249393;0;1;1
18199068;25893715;0;1;1
18199077;19364000;0;1;1
18200349;11897087;0;1;0
18202472;9394040;0;1;0
18202663;2418347;0;1;0
18202663;27199186;0;1;0
18203552;7774381;0;1;0
18205817;3548213;0;1;0
18208480;18202778;0;1;0
18212184;24254468;0;1;1
18213382;25657114;0;1;1
18217587;27640925;0;1;1
18218334;8947257;0;1;1
18218334;22451723;0;1;1
18223525;27350363;0;1;0
18236205;21945800;0;1;1
18238991;18348128;0;1;0
18243580;25170443;0;1;0
18251636;15340288;0;1;0
18252016;24154181;0;1;1
18259371;789489;0;1;1
18259823;9313108;0;1;1
18260521;1919008;0;1;0
18263939;26189678;0;1;0
18265174;12430584;0;1;0
18273549;19673119;0;1;1
18273806;10035035;0;1;0
18274567;25689354;0;1;0
18274567;25691153;0;1;0
18278402;23888804;0;1;0
18278402;26683509;0;1;1
18278634;5664005;1;1;1
18280282;26784416;0;1;1
18283748;11582413;0;1;0
18291738;9923641;0;1;0
18292045;25681307;0;1;1
18293027;25451052;0;1;1
18293027;27212962;0;1;1
18300101;3758920;0;1;1
18306009;9599347;0;1;0
18306860;26179848;0;1;0
18309740;6359170;0;1;1
18316566;8105075;0;1;1
18317007;26784284;0;1;1
18327166;19666211;0;1;1
18328334;26029987;0;1;0
18331186;7167245;0;1;1
18331459;3875834;0;1;1
18331831;26320610;0;1;1
18341302;26357116;0;1;1
18342951;4871638;0;1;0
18344062;27637543;0;1;1
18348047;26880246;0;1;1
18348128;26189723;0;1;0
18352474;25226976;0;1;1
18352474;26686581;0;1;0
18353668;11205213;0;1;1
18354986;6277748;0;1;1
18354986;26911014;0;1;1
18354986;27639626;0;1;1
18356170;24765188;1;1;1
18356171;9677116;0;1;1
18362370;26784720;0;1;1
18364890;26594526;0;1;0
18366547;26336402;0;1;1
18368305;3052914;0;1;1
18370981;5220487;0;1;0
18378343;8187014;0;1;0
18386321;27198511;0;1;0
18387032;26695052;0;1;0
18390025;25730226;0;1;1
18390557;26683236;0;1;1
18392533;25263132;0;1;1
18393452;26171616;0;1;1
18396833;26181761;0;1;1
18400058;4254820;0;1;1
18413158;26038513;0;1;0
18418578;25893851;0;1;1
18420941;26334086;0;1;1
18420941;26359005;0;1;0
18422899;3382563;0;1;0
18423645;194732;0;1;1
18423705;27113644;0;1;0
18431480;25926800;0;1;0
18431819;25774908;0;1;1
18434307;25948876;0;1;0
18435848;18335305;1;1;1
18436849;26596073;0;1;0
18437145;26753506;0;1;0
18438070;26514176;0;1;0
18441049;25546577;0;1;1
18441049;26274469;0;1;0
18449124;22534601;0;1;0
18450557;25221262;0;1;1
18454213;18016330;0;1;0
18456603;20609283;0;1;1
18459883;27382036;0;1;0
18460792;3557207;0;1;1
18471929;2605145;0;1;1
18471929;24407196;0;1;1
18482743;26217773;0;1;0
18483657;16574004;0;1;0
18485545;26860932;0;1;0
18488930;25409586;0;1;1
18489292;20431987;0;1;0
18494864;25532846;0;1;1
18503608;20264806;1;1;1
18504972;25774283;0;1;0
18510586;6868076;0;1;1
18511132;10400343;1;1;1
18514948;27203997;0;1;0
18519387;13957992;0;1;1
18519387;25217817;0;1;1
18520910;25481675;0;1;0
18523743;10187151;0;1;0
18527001;27336830;0;1;0
18535679;9766820;1;1;1
18537023;370487;0;1;0
18537023;8788865;0;1;0
18537034;7517531;0;1;0
18537034;15967970;1;1;1
18541985;15540752;1;1;1
18543401;20680622;0;1;1
18543835;17476130;1;1;1
18546807;20249253;0;1;0
18551979;26321059;0;1;0
18553181;399449;0;1;1
18564175;25588173;0;1;0
18565938;26580388;0;1;1
18568336;27205408;0;1;0
18568759;27627382;0;1;0
18570538;26131397;0;1;1
18577429;8010497;1;1;1
18580474;25483322;0;1;0
18581623;17824938;0;1;1
18583259;25416837;0;1;0
18584494;25527110;0;1;0
18585212;25833666;0;1;0
18588015;7936467;0;1;0
18588015;19297468;0;1;0
18590850;19341396;0;1;1
18590850;26340339;0;1;1
18590942;25358528;0;1;0
18600365;26358628;0;1;1
18602404;26181925;0;1;1
18603271;1074417;0;1;0
18603337;26175501;0;1;0
18603737;14157561;0;1;0
18604968;25379161;0;1;1
18610162;25163776;0;1;1
18611233;25401321;0;1;0
18611233;26650286;0;1;0
18613891;22930945;0;1;0
18614793;26418392;0;1;1
18620698;26608519;0;1;1
18620698;26786360;0;1;1
18624168;22983673;0;1;1
18627459;26188489;0;1;1
18627489;3908034;0;1;0
18628681;26549705;0;1;1
18629145;25928243;0;1;1
18629437;6122539;0;1;1
18633062;13027442;0;1;1
18634251;25542965;0;1;0
18635189;25774602;0;1;1
18636663;26562822;0;1;1
18640863;25646369;0;1;1
18640863;25649442;0;1;1
18642020;14603550;0;1;0
18642509;27379355;0;1;0
18644738;2357663;0;1;0
18646295;4314138;0;1;1
18646968;26551756;0;1;0
18648916;26007336;0;1;0
18653951;26908922;0;1;1
18657863;9555631;0;1;1
18661522;25224963;0;1;0
18662855;25948605;0;1;1
18665550;27340613;0;1;0
18667801;14305082;0;1;0
18668572;27638308;0;1;1
18668768;635127;0;1;0
18678191;13844119;0;1;0
18678191;17808218;0;1;0
18679551;25193299;0;1;0
18682980;27199680;0;1;1
18683261;25908305;0;1;0
18685888;26396152;0;1;1
18686868;17310293;0;1;1
18686868;26630057;0;1;1
18690447;26585052;0;1;0
18691996;20971837;1;1;1
18692372;750546;0;1;0
18693716;26419491;0;1;1
18694002;26814122;0;1;0
18700928;25566021;0;1;1
18708682;26328384;0;1;1
18710108;24011888;0;1;0
18711284;13829354;0;1;1
18721677;16435107;0;1;0
18726861;12485711;0;1;1
18732288;26814313;0;1;1
18735896;26862052;0;1;0
18742448;20423410;0;1;0
18743342;25303056;0;1;1
18748716;3565676;1;1;1
18749515;17478704;1;1;1
18750310;12997386;0;1;0
18758445;25652275;0;1;1
18760172;19960506;0;1;1
18761571;25547074;0;1;1
18761741;14936579;0;1;0
18762521;21230958;1;1;1
18762723;25328358;0;1;1
18764443;25326913;0;1;1
18764615;26185335;0;1;1
18769073;26093596;0;1;0
18771248;14070464;0;1;1
18773372;11876971;0;1;1
18775537;20581622;0;1;1
18776485;1466027;0;1;1
18779296;6201852;0;1;1
18779764;21532647;0;1;0
18779764;25917641;0;1;0
18780232;11868219;0;1;1
18784606;26202102;0;1;1
18785308;23484414;0;1;1
18785308;27053704;0;1;1
18790541;25273291;0;1;0
18799590;26011510;0;1;0
18813373;12463316;0;1;1
18815528;3846793;0;1;1
18816754;5371211;0;1;0
18817225;26178404;0;1;1
18817521;26776521;0;1;0
18820612;26709995;0;1;0
18831624;15862433;0;1;0
18832564;22644229;0;1;0
18839182;25925359;0;1;0
18839410;25537461;0;1;0
18842246;1700521;0;1;0
18845883;26062328;0;1;1
18847049;13448405;0;1;1
18849493;21520926;0;1;0
18849493;24990776;0;1;0
18849493;26357769;0;1;0
18853239;26140726;0;1;0
18854283;14673073;1;1;0
18856129;27625319;0;1;1
18858427;26868275;0;1;1
18862542;19760813;0;1;1
18864554;26872367;0;1;1
18866291;26359653;0;1;1
18871590;20116696;0;1;1
