mrun_1;mrun_2;mismo_nivel;es_hermano;postula_en_bloque
2831114;26775927;0;1;0
2831739;9801002;0;1;0
2832192;25991924;0;1;1
2832268;26407393;0;1;1
2832734;2828711;0;1;0
2832734;26609950;0;1;0
2832790;26184606;0;1;0
2832838;25652805;0;1;0
2832999;18253900;0;1;0
2833028;25238499;0;1;1
2833368;26755132;0;1;0
2833427;12910755;0;1;0
2833514;26292836;0;1;1
2834003;25238491;0;1;0
2834405;25586590;0;1;1
2834782;23437813;0;1;0
2835112;27334622;0;1;0
2835571;18580919;0;1;0
2835938;1670513;0;1;0
2836519;23095778;1;1;0
2836731;12439466;0;1;1
2836731;26153174;0;1;1
2836731;26666750;0;1;1
2836731;27215989;0;1;1
2836771;25986122;0;1;0
2836863;13288939;1;1;1
2837188;6627206;0;1;0
2837328;8751822;1;1;1
2837542;12770522;0;1;1
2837817;26362193;0;1;1
2837977;26437350;0;1;0
2838436;22588960;0;1;1
2838914;24089631;0;1;1
2839256;9183538;0;1;1
2840102;26179061;0;1;1
2840323;26518922;0;1;1
2840632;26122964;0;1;1
2840674;15885332;1;1;0
2841075;25153579;0;1;1
2841107;19606330;0;1;0
2841743;27001013;0;1;1
2842040;6836928;0;1;0
2842063;26260908;0;1;0
2842491;27533427;0;1;1
2843011;26713276;0;1;1
2843247;4126144;0;1;1
2844113;26182129;0;1;1
2844325;1586093;0;1;1
2844325;25719330;0;1;1
2844469;26682068;0;1;0
2844469;26688686;0;1;0
2844507;26857610;0;1;1
2844516;26813958;0;1;1
2844617;17422657;0;1;1
2844618;25405926;0;1;1
2844926;25942078;0;1;1
2845046;26786075;0;1;0
2845250;25248065;0;1;0
2845250;26579874;0;1;0
2845579;25412315;0;1;0
2845753;26358975;0;1;0
2845785;26639787;0;1;0
2846166;22713868;0;1;1
2846853;12176446;0;1;0
2847386;27017684;0;1;0
2847457;9190662;1;1;0
2847457;26694857;0;1;1
2847807;1530499;0;1;0
2847845;26024377;0;1;1
2848047;26644294;0;1;0
2849150;23351304;0;1;0
2849150;24899727;0;1;0
2849534;25996627;0;1;0
2849537;26731328;0;1;0
2850062;25994168;0;1;1
2850400;25992789;0;1;0
2850529;19333900;0;1;1
2850529;26595802;0;1;1
2850847;25572170;0;1;1
2850858;26769974;0;1;1
2851791;25201401;0;1;1
2851914;26765537;0;1;0
2852644;27015997;0;1;1
2853437;10762805;0;1;0
2853525;25338812;0;1;1
2854530;9049160;0;1;0
2854598;13960456;0;1;1
2854818;22209533;0;1;0
2854818;26004895;0;1;0
2855118;22512521;0;1;0
2855118;24629541;0;1;1
2855734;26223330;0;1;1
2855804;26692011;0;1;0
2855804;26801103;0;1;0
2856236;12360465;0;1;1
2856243;7340014;0;1;0
2856329;23157561;0;1;0
2856329;25418223;0;1;0
2856485;17610003;0;1;1
2856485;21156917;0;1;0
2856631;26895811;0;1;0
2857046;14828544;0;1;0
2858897;27635333;0;1;1
2859008;26813103;0;1;0
2859022;25239461;0;1;0
2859468;25156193;0;1;0
2859505;26694094;0;1;0
2859506;25583810;0;1;1
2859590;12788916;0;1;0
2859590;26447298;0;1;0
2859865;3586898;0;1;0
2860139;25427283;0;1;1
2860220;22397517;0;1;0
2860240;3725742;1;1;1
2860862;9316564;0;1;1
2860862;9875527;0;1;0
2861193;26211479;0;1;0
2861958;25568759;0;1;1
2862564;16323998;0;1;1
2862576;9382294;0;1;0
2862775;26001141;0;1;1
2862911;18837268;0;1;1
2863470;8779372;0;1;0
2864698;27394963;0;1;0
2864821;25364553;0;1;0
2865656;12354921;0;1;1
2866046;26635033;0;1;1
2866065;13633235;0;1;1
2866066;26623538;0;1;1
2866439;25573472;0;1;0
2866689;14194906;1;1;1
2866775;13195473;0;1;0
2866775;26063550;0;1;0
2866784;26399318;0;1;0
2867084;25288411;0;1;1
2867845;25927587;0;1;0
2867981;23754879;0;1;1
2868265;20194424;0;1;1
2868268;19715298;0;1;1
2868268;26018216;0;1;1
2868868;26832949;0;1;0
2869314;26255443;0;1;1
2869314;27162590;0;1;0
2869566;10168024;0;1;0
2870265;26847526;0;1;0
2870338;27009715;0;1;0
2870675;26779773;0;1;0
2870875;25251746;0;1;1
2871248;25654700;0;1;1
2871900;26788909;0;1;0
2872367;26172870;0;1;0
2872367;26251313;0;1;0
2872385;26017252;0;1;1
2872398;6582985;0;1;1
2872516;25528375;0;1;1
2872789;3617947;0;1;1
2873598;26382512;0;1;0
2873733;7510206;0;1;0
2873733;13322526;0;1;0
2873733;18925761;0;1;0
2873796;25885394;0;1;1
2874093;7539043;0;1;1
2874183;26568443;0;1;0
2874442;26318830;0;1;1
2874480;26532972;0;1;0
2875895;26674273;0;1;1
2876069;3426955;1;1;1
2876069;26514051;0;1;1
2876075;10255245;0;1;1
2877233;26512803;0;1;0
2877409;26195381;0;1;0
2877613;23641866;0;1;0
2877710;26423559;0;1;1
2878644;1034702;0;1;1
2878771;17279591;0;1;1
2879309;26204825;0;1;0
2879567;26735078;0;1;1
2880019;26420957;0;1;1
2880218;26839594;0;1;1
2880628;26029339;0;1;1
2880887;9779070;0;1;0
2881118;16231869;0;1;1
2882435;9018165;0;1;0
2882435;13359836;0;1;0
2882456;14187341;0;1;1
2882634;25960401;0;1;1
2882652;26342016;0;1;1
2882652;26801213;0;1;1
2883404;9501699;0;1;1
2883446;27399037;0;1;0
2883967;13719176;0;1;0
2884112;13188179;0;1;0
2884112;25940404;0;1;0
2884133;12371608;0;1;1
2884439;11350181;0;1;1
2884485;26392771;0;1;0
2884627;25191480;0;1;1
2884627;25878937;0;1;1
2884933;3731824;0;1;1
2885425;27032202;0;1;0
2886907;5720753;0;1;0
2886907;25195934;0;1;0
2887214;4462707;0;1;0
2887214;5504823;0;1;0
2887530;3766734;0;1;1
2887531;26999986;0;1;0
2888377;26345719;0;1;0
2888554;14469395;0;1;1
2888965;23154534;0;1;1
2889013;26993045;0;1;1
2889091;26559744;0;1;1
2890360;6741718;0;1;1
2890616;10207815;1;1;0
2891277;15274425;1;1;1
2891277;25993648;0;1;1
2891954;22812527;0;1;1
2892413;12569544;0;1;0
2892413;26383748;0;1;0
2892697;25190412;0;1;1
2892739;26019371;0;1;0
2892784;27026472;0;1;1
2893015;25989117;0;1;0
2893058;2027618;0;1;1
2893162;8135553;0;1;0
2893162;22654577;0;1;0
2893162;25669810;0;1;0
2893162;26521739;0;1;0
2893235;26909586;0;1;0
2893702;27022067;0;1;1
2894878;26392795;0;1;0
2894878;26693733;0;1;0
2894878;27035958;0;1;0
2895559;25190659;0;1;1
2895687;19944929;0;1;0
2895848;25585592;0;1;1
2895886;26674427;0;1;0
2896361;25195123;0;1;1
2896361;25662418;0;1;1
2896574;14160768;0;1;1
2896605;26200310;0;1;1
2896981;25183574;0;1;1
2896981;25207906;0;1;1
2897643;26043896;0;1;1
2897916;4139248;0;1;0
2898255;6159504;1;1;1
2898339;9807358;0;1;1
2898339;25432309;0;1;1
2898339;25895286;0;1;0
2898339;26516867;0;1;1
2898775;26675898;0;1;0
2899171;26596605;0;1;0
2900050;25363224;0;1;0
2900050;25955005;0;1;0
2901103;14888380;0;1;1
2901468;27221637;0;1;1
2902010;27230855;0;1;0
2902059;26522509;0;1;0
2902165;26842580;0;1;0
2903292;23204871;1;1;0
2903512;20342737;0;1;1
2903652;25276424;0;1;1
2903708;26673773;0;1;1
2903966;26333826;0;1;0
2905138;11725104;0;1;1
2905138;26747363;0;1;0
2906732;16975386;0;1;1
2907703;25217114;0;1;1
2907703;25916593;0;1;1
2908459;25769408;0;1;0
2908506;20839462;0;1;1
2908571;26788087;0;1;0
2908895;25228343;0;1;0
2908895;26137101;0;1;0
2909630;26838485;0;1;0
2909669;27405686;0;1;1
2909729;5596522;0;1;0
2910108;5076655;0;1;0
2910108;8683266;1;1;1
2910198;20895437;0;1;1
2910198;26571260;0;1;1
2910255;25689446;0;1;1
2910515;26862453;0;1;1
2911474;26159419;0;1;0
2912223;27375259;0;1;0
2912326;26009353;0;1;1
2912561;12233202;0;1;1
2913257;25353238;0;1;0
2913413;26135797;0;1;1
2913709;26751896;0;1;0
2913726;6842788;0;1;0
2914541;26574534;0;1;1
2914746;23640514;0;1;1
2914746;26690768;0;1;1
2915251;24043595;0;1;0
2915821;6605390;0;1;1
2915935;26325852;0;1;1
2916179;8285982;0;1;1
2916179;15743628;0;1;1
2916179;27372458;0;1;1
2916421;27631452;0;1;0
2917824;22872942;0;1;0
2918070;4317164;1;1;1
2918131;27633102;0;1;0
2918132;25403627;0;1;1
2918164;25686974;0;1;0
2918465;27163256;0;1;0
2919880;25940964;0;1;1
2919915;26594312;0;1;0
2919920;26193585;0;1;1
2920239;25348551;0;1;0
2920239;25660402;0;1;0
2920938;26585405;0;1;1
2922058;7443956;0;1;1
2922375;9928942;0;1;1
2923091;60830;0;1;1
2923091;25442546;0;1;1
2923790;26353952;0;1;0
2923840;26998792;0;1;0
2924251;26686880;0;1;0
2925036;18616319;0;1;0
2925498;3031471;0;1;1
2925602;26812562;0;1;1
2926124;26662628;0;1;0
2926124;26801482;0;1;0
2926527;27380302;0;1;0
2926905;27384152;0;1;1
2926969;23511985;0;1;0
2927083;5698133;1;1;1
2927546;3028499;1;1;1
2927979;26817686;0;1;1
2928102;25351490;0;1;0
2928410;25407518;0;1;0
2928410;27223604;0;1;0
2928542;26817783;0;1;0
2928674;8117283;0;1;0
2929163;25946743;0;1;0
2929652;8846063;0;1;0
2930505;25539413;0;1;0
2930745;27355519;0;1;0
2930911;25527275;0;1;0
2931159;26774494;0;1;1
2931990;6726718;0;1;1
2932987;27026616;0;1;0
2933217;17789727;0;1;1
2933382;8089327;0;1;1
2933382;26807208;0;1;0
2934129;5744607;0;1;0
2934183;27005880;0;1;0
2934591;25985576;0;1;1
2934673;26168725;0;1;0
2935804;9073272;0;1;0
2935804;12709254;0;1;0
2935804;26169004;0;1;0
2936181;26648159;0;1;1
2936315;27620867;0;1;1
2936752;3358576;0;1;1
2936752;25180280;0;1;1
2936752;27100661;0;1;0
2938080;9629299;0;1;1
2938529;11316743;0;1;1
2938808;26017309;0;1;0
2939129;26421528;0;1;1
2940700;25444118;0;1;0
2941188;25895204;0;1;1
2941276;17522697;0;1;1
2941553;3680295;0;1;0
2941553;26252847;0;1;0
2942778;19682266;0;1;1
2943404;1422267;0;1;0
2943443;4876984;1;1;1
2943536;5461082;0;1;0
2943883;13670277;0;1;0
2945038;25247713;0;1;1
2945038;26661320;0;1;1
2945236;26763015;0;1;0
2945618;9116552;0;1;1
2945922;26577451;0;1;0
2946682;27622196;0;1;0
2947205;26820462;0;1;0
2948085;25233084;0;1;1
2948138;20543360;0;1;0
2948197;26501772;0;1;0
2948872;26777788;0;1;1
2949722;27628335;0;1;1
2950429;26316636;0;1;0
2950668;11354863;0;1;0
2950696;25244250;0;1;1
2951068;26406099;0;1;0
2951760;23316612;1;1;0
2951852;24785411;0;1;1
2951857;25572520;0;1;1
2952048;17606001;0;1;0
2952688;26314522;0;1;0
2952995;25247982;0;1;1
2953542;26447474;0;1;0
2953597;26532395;0;1;0
2954546;26293037;0;1;0
2955141;26539121;0;1;0
2955183;25241001;0;1;0
2955225;13849238;0;1;1
2956011;26730632;0;1;1
2956011;26815404;0;1;1
2956135;7131091;0;1;0
2956135;26019177;0;1;0
2956343;24413199;0;1;0
2957517;26859423;0;1;0
2958156;650329;0;1;0
2958344;26175330;0;1;0
2958357;13638673;0;1;0
2958357;14678568;0;1;0
2958436;26422129;0;1;1
2959112;25198235;0;1;0
2959493;10035319;0;1;1
2959720;26190594;0;1;0
2959797;26046975;0;1;0
2959924;25683246;0;1;0
2960413;13918677;0;1;0
2960413;20182495;0;1;0
2961487;9811542;0;1;0
2961653;27354815;0;1;1
2961781;25570251;0;1;1
2962260;21451728;0;1;1
2963743;26914232;0;1;1
2964028;26272602;0;1;0
2964915;24608959;0;1;0
2964979;5539477;0;1;0
2964989;25263239;0;1;0
2965050;162673;0;1;1
2965723;12513939;0;1;0
2965723;25679037;0;1;1
2966420;26179797;0;1;0
2966872;25449786;0;1;0
2967161;26419667;0;1;1
2967214;25226619;0;1;1
2967261;26597202;0;1;0
2967583;26134097;0;1;1
2968895;16877327;0;1;1
2969036;25409470;0;1;1
2969185;25283815;0;1;1
2969516;26283194;0;1;1
2969517;24072973;0;1;1
2970191;26424636;0;1;0
2970590;27624220;0;1;0
2971009;26578900;0;1;1
2971391;26403753;0;1;0
2971391;27052044;0;1;0
2971634;25351461;0;1;1
2972075;6438254;0;1;0
2972117;27402090;0;1;1
2972353;24311731;0;1;1
2972415;9909057;0;1;0
2972569;26708098;0;1;1
2972805;19046425;0;1;1
2973800;7470128;0;1;1
2974148;26194454;0;1;1
2974497;7716827;0;1;0
2974544;10418638;0;1;0
2974544;26512893;0;1;0
2974544;26522389;0;1;0
2974585;25195271;0;1;0
2974585;26384385;0;1;1
2974855;4895595;0;1;1
2975361;26207296;0;1;0
2975854;22784168;0;1;1
2975888;26311141;0;1;1
2975888;26349699;0;1;0
2975895;8489758;0;1;0
2975996;27042659;0;1;0
2976165;27040411;0;1;0
2976251;26559107;0;1;1
2976680;26768233;0;1;0
2977627;26160018;0;1;1
2977663;23619127;0;1;1
2977700;8115542;1;1;1
2978061;26119549;0;1;1
2978173;26810324;0;1;1
2978485;26112643;0;1;1
2978581;511426;0;1;1
2978581;25670951;0;1;1
2978598;26556257;0;1;1
2978652;25200059;0;1;1
2980246;3230706;0;1;1
2980921;10785791;0;1;1
2980987;26432383;0;1;1
2981352;26799769;0;1;0
2981352;26993983;0;1;0
2982477;1694697;0;1;0
2983587;25930657;0;1;1
2985254;26189301;0;1;0
2986548;9321045;0;1;1
2987341;4445102;0;1;1
2987687;16285002;0;1;1
2987791;26667394;0;1;1
2989751;5213509;0;1;1
2990203;25992063;0;1;0
2990203;26901382;0;1;1
2990621;25536493;0;1;0
2990717;26320268;0;1;1
2990992;26188619;0;1;0
2991160;3784184;0;1;1
2991160;25854119;0;1;1
2991162;26551675;0;1;0
2991162;27625339;0;1;0
2991248;27630611;0;1;0
2992169;26859221;0;1;0
2992596;23949932;0;1;1
2993142;25440522;0;1;0
2993160;8612042;0;1;0
2993160;25565320;0;1;0
2993213;26431410;0;1;0
2993271;26333603;0;1;1
2993877;19548709;1;1;1
2994919;7631070;0;1;0
2995087;1374727;0;1;1
2996399;15211330;0;1;1
2997750;25697203;0;1;0
2998032;26170002;0;1;1
2998838;25165178;0;1;0
2998839;26814294;0;1;1
2998994;3677563;0;1;1
2999069;25807962;0;1;1
2999483;26444446;0;1;0
3000131;22938196;0;1;0
3001141;26176860;0;1;0
3001453;15954520;0;1;0
3001477;1885771;0;1;1
3001920;5739681;0;1;1
3001952;26338046;0;1;0
3002549;26324375;0;1;0
3002782;26335088;0;1;1
3003079;14063743;0;1;0
3003207;4526171;0;1;0
3003529;26175962;0;1;1
3004216;26845665;0;1;0
3004269;1395073;0;1;1
3004353;25772655;0;1;1
3004433;26914254;0;1;1
3004455;25697617;0;1;1
3004815;13422766;0;1;1
3004815;16371434;0;1;1
3004859;26362951;0;1;1
3004950;26193791;0;1;1
3005051;21734263;0;1;0
3005393;26192157;0;1;0
3005584;25677932;0;1;0
3006815;25401564;0;1;1
3006945;25779845;0;1;0
3007429;7158718;0;1;0
3007429;26180559;0;1;0
3007681;19585150;0;1;1
3009552;3273682;0;1;0
3009570;27024539;0;1;0
3010542;14599867;0;1;1
3011053;25987372;0;1;0
3011200;26876797;0;1;1
3011270;26061581;0;1;0
3011327;16527582;0;1;1
3011438;27633158;0;1;0
3011710;17919931;0;1;0
3011916;27053243;0;1;1
3012105;27567634;0;1;1
3012424;25718202;0;1;0
3012814;22854842;0;1;1
3012857;25687034;0;1;0
3012953;3547215;0;1;1
3012953;18874048;0;1;1
3013229;26553187;0;1;1
3013402;27631623;0;1;0
3014477;11464296;0;1;0
3014477;25531951;0;1;0
3015098;10823480;1;1;1
3016193;26391228;0;1;1
3016526;26720826;0;1;1
3016833;20663860;0;1;0
3018027;26448593;0;1;0
3018912;26168273;0;1;1
3019092;6454900;0;1;0
3019158;26562629;0;1;0
3019207;11935921;0;1;1
3019748;25659717;0;1;0
3020003;3995970;0;1;1
3020059;25991492;0;1;1
3020059;26320416;0;1;1
3020447;20344693;0;1;0
3020447;26430927;0;1;0
3020598;26813584;0;1;0
3020767;2366938;1;1;0
3020857;17674331;0;1;1
3021560;27054948;0;1;0
3021690;27357289;0;1;0
3022708;26407778;0;1;1
3022884;14222152;0;1;0
3022923;11601142;0;1;0
3023648;18352988;0;1;0
3024008;9013800;0;1;1
3025036;25895550;0;1;1
3026022;4980714;0;1;0
3026022;7165924;0;1;0
3026742;22437958;0;1;1
3027328;26849209;0;1;1
3027745;26443242;0;1;0
3028161;26437686;0;1;0
3028236;4007719;0;1;1
3028236;26503445;0;1;1
3028638;26192543;0;1;1
3028952;17822823;0;1;1
3029022;27194796;0;1;1
3029192;26251970;0;1;0
3029230;21200389;0;1;0
3029317;26121761;0;1;1
3029327;11573817;1;1;1
3031280;20489017;0;1;1
3031983;26624797;0;1;1
3032114;20048260;0;1;1
3032605;25914870;0;1;1
3034309;25655728;0;1;0
3034309;25687711;0;1;0
3034354;25418141;0;1;0
3034354;25927311;0;1;0
3034549;26440113;0;1;1
3034549;26808699;0;1;0
3034958;21616848;0;1;1
3035284;26627413;0;1;1
3036198;14784189;0;1;1
3036612;26382744;0;1;0
3036851;26352964;0;1;1
3037707;26644291;0;1;1
3038171;25718999;0;1;1
3038509;26006788;0;1;0
3038509;26739465;0;1;0
3038596;1498976;1;1;0
3038749;25890780;0;1;1
3040214;25731017;0;1;0
3040701;25909093;0;1;1
3040724;25775841;0;1;1
3040724;25780783;0;1;1
3041051;26714543;0;1;1
3041580;25878299;0;1;1
3041689;25301412;0;1;1
3043059;25940755;0;1;0
3043060;25573752;0;1;1
3043133;25532750;0;1;1
3044075;25210268;0;1;1
3044347;25163252;0;1;1
3045019;26436010;0;1;0
3045763;13750011;0;1;0
3045861;25780068;0;1;0
3046189;4558852;0;1;1
3046189;26844375;0;1;0
3047160;26227547;0;1;0
3049011;125523;0;1;0
3050544;7170572;0;1;1
3050581;25168051;0;1;0
3050590;18402396;0;1;0
3050691;20288667;0;1;1
3050691;24510884;0;1;1
3050719;27003142;0;1;0
3050719;27180788;0;1;1
3051560;26866892;0;1;0
3051836;25369530;0;1;1
3052239;12759229;0;1;0
3052330;27202185;0;1;0
3052427;26567755;0;1;1
3052427;27336684;0;1;0
3053170;4053342;0;1;1
3053600;16879808;0;1;1
3053635;276666;0;1;1
3053635;26094024;0;1;1
3054067;12997097;0;1;1
3054067;17696738;0;1;0
3054560;27159500;0;1;1
3054634;18536268;0;1;1
3054804;25381289;0;1;1
3054804;26809805;0;1;1
3055565;18845227;0;1;0
3055565;27025978;0;1;0
3055598;25670552;0;1;1
3056788;26867630;0;1;1
3057065;24952507;1;1;1
3057237;21238307;0;1;0
3057527;26113335;0;1;1
3057838;26666504;0;1;1
3058282;26443560;0;1;0
3058555;25930957;0;1;0
3058634;14295286;0;1;1
3058634;27624921;0;1;1
3058671;10179186;0;1;0
3058671;25727052;0;1;1
3058671;26172069;0;1;0
3058977;20182209;0;1;0
3059439;7432037;1;1;1
3059839;25913456;0;1;0
3059855;8525053;0;1;0
3059855;19877130;0;1;0
3059971;27181825;0;1;1
3060054;25998595;0;1;1
3060202;26875012;0;1;1
3060602;26583066;0;1;0
3060737;25571674;0;1;1
3060815;26327488;0;1;0
3061109;12010335;0;1;1
3061109;26253654;0;1;1
3061907;16891523;0;1;0
3062370;25721615;0;1;0
3062704;22989710;0;1;1
3063039;18217235;0;1;1
3063254;19517511;1;1;1
3063254;25322362;0;1;1
3064172;25388412;0;1;1
3064424;26327024;0;1;0
3065078;16657383;0;1;0
3065324;26536099;0;1;0
3065528;25697638;0;1;0
3065732;25663901;0;1;0
3066147;8056521;0;1;1
3066379;26061841;0;1;1
3066594;25679664;0;1;0
3066819;25565029;0;1;1
3067456;10548032;0;1;0
3068482;25255950;0;1;0
3068494;26172635;0;1;0
3068494;26443808;0;1;0
3068691;10398942;0;1;1
3068804;26251969;0;1;0
3069975;26989965;0;1;1
3070071;25998099;0;1;1
3070071;27201815;0;1;1
3070113;10276594;0;1;1
3070420;26624924;0;1;0
3070888;24316690;0;1;0
3070962;25946957;0;1;0
3071678;10506206;0;1;1
3072183;25899044;0;1;0
3072327;25667688;0;1;1
3072657;26404689;0;1;1
3072657;26421620;0;1;0
3072825;3879668;1;1;0
3072825;25656588;0;1;0
3072854;25995100;0;1;0
3073062;26591791;0;1;0
3073249;4654253;0;1;1
3073705;8266124;0;1;1
3074358;26736653;0;1;1
3074540;26350298;0;1;0
3074581;26283599;0;1;0
3075144;25769570;0;1;0
3075280;8989007;0;1;1
3076070;23993220;0;1;0
3077629;22862528;0;1;1
3077856;22023555;0;1;1
3077856;26571491;0;1;1
3078183;26439095;0;1;1
3078455;26023594;0;1;0
3078749;849128;0;1;1
3078995;26139050;0;1;1
3079004;145934;0;1;1
3079004;25424126;0;1;1
3079659;15342001;0;1;1
3080624;26727307;0;1;1
3080812;13923773;0;1;0
3080895;26809726;0;1;0
3081119;26734539;0;1;0
3082984;26668748;0;1;0
3083249;836222;0;1;1
3084066;26695619;0;1;1
3084103;7757007;0;1;1
3084103;10591786;0;1;0
3084121;26746670;0;1;0
3084141;26435134;0;1;0
3085004;26175623;0;1;1
3086160;21772224;0;1;0
3086486;18664011;0;1;1
3086488;27198961;0;1;0
3086907;12132213;0;1;0
3087044;26559856;0;1;1
3087089;21980243;0;1;1
3088286;26332799;0;1;0
3088313;26746414;0;1;0
3088496;17928622;0;1;0
3088923;25660355;0;1;1
3089255;22731194;0;1;1
3089255;26551232;0;1;0
3089568;25993742;0;1;0
3090040;10713095;0;1;1
3090040;14626641;0;1;1
3090328;27030245;0;1;0
3090414;5378650;0;1;1
3091387;26752316;0;1;1
3091516;25337329;0;1;1
3091715;25582652;0;1;1
3091797;20720820;0;1;0
3091888;25259793;0;1;1
3093480;14434216;0;1;0
3093873;18318067;0;1;1
3093873;26765488;0;1;1
3093988;16144949;0;1;1
3094686;26744324;0;1;1
3095913;8948985;0;1;1
3096126;24563878;0;1;0
3096180;6170876;0;1;1
3096180;23218886;0;1;1
3096889;26898981;0;1;1
3097171;27392880;0;1;1
3098439;25244660;0;1;1
3098786;21342096;1;1;0
3099176;27034086;0;1;0
3099745;26989701;0;1;1
3100429;26007220;0;1;0
3100429;26772405;0;1;0
3100457;26595914;0;1;1
3101144;26184724;0;1;0
3101578;26580414;0;1;0
3101578;26954200;0;1;0
3102780;27631995;0;1;0
3103105;6926154;0;1;1
3103421;26387983;0;1;0
3104134;26185031;0;1;1
3104429;26691416;0;1;0
3104771;26858025;0;1;1
3104915;26002537;0;1;1
3106122;6485998;0;1;1
3106122;14928969;0;1;0
3106358;25647208;0;1;0
3106364;15571733;0;1;1
3107605;26895533;0;1;1
3107958;26372488;0;1;0
3108030;25931080;0;1;1
3108145;26446782;0;1;1
3108187;27026988;0;1;1
3108402;16579306;0;1;0
3108402;26001670;0;1;0
3108433;26123532;0;1;0
3108673;13010730;0;1;1
3108705;9680685;0;1;1
3108705;26435111;0;1;1
3109317;26225046;0;1;0
3110282;16813946;0;1;0
3110282;26221693;0;1;0
3110402;25476280;0;1;0
3111064;9965377;0;1;0
3111594;26181723;0;1;0
3111899;25659668;0;1;0
3112000;26351887;0;1;0
3112001;25588802;0;1;1
3112001;26169256;0;1;1
3112089;6460201;0;1;1
3112089;25723544;0;1;0
3112273;9591714;0;1;1
3112280;19800477;0;1;1
3112308;7817332;1;1;1
3112475;9485029;0;1;1
3112593;25582413;0;1;1
3112839;26338944;0;1;1
3112862;27051075;0;1;0
3112961;27623933;0;1;1
3113178;5641115;0;1;0
3113339;26090391;0;1;0
3113574;4808462;0;1;0
3114081;18499308;1;1;1
3114539;26638409;0;1;1
3114633;26451793;0;1;1
3114842;25906667;0;1;1
3115109;1469115;0;1;1
3115109;25696476;0;1;0
3115109;26209974;0;1;0
3115256;25258239;0;1;1
3115453;26174822;0;1;1
3115453;26219055;0;1;1
3116024;26229277;0;1;1
3116175;26210433;0;1;0
3117239;26663264;0;1;1
3118056;27196054;0;1;1
3118744;9826540;0;1;0
3118784;18752300;1;1;0
3118876;13587172;0;1;0
3119206;21493825;0;1;1
3119714;26416337;0;1;0
3119761;4981735;0;1;1
3119761;25188655;0;1;1
3120116;25531940;0;1;1
3120203;26796615;0;1;0
3122162;25657255;0;1;0
3122231;26914575;0;1;1
3123198;7496098;1;1;1
3123198;27624999;0;1;0
3123286;14918506;0;1;1
3123368;4988863;0;1;1
3125979;25899332;0;1;0
3126002;26751127;0;1;1
3126524;27160347;0;1;0
3126821;26005461;0;1;1
3127710;26431791;0;1;1
3127797;26591736;0;1;1
3128131;26272838;0;1;1
3128801;9001436;0;1;1
3128802;7548253;0;1;0
3128802;18895075;0;1;0
3128900;815881;0;1;1
3128961;1959347;1;1;1
3130236;26889106;0;1;0
3130302;13223759;0;1;1
3130559;25214532;0;1;1
3130559;25691236;0;1;1
3131391;951886;0;1;0
3131501;25224588;0;1;1
3131837;4259743;0;1;1
3132397;26401586;0;1;0
3133403;26777489;0;1;1
3133492;26564962;0;1;1
3134652;25538485;0;1;1
3135591;26803963;0;1;0
3135876;10252543;0;1;1
3136215;23598084;0;1;0
3137162;9545459;1;1;1
3137592;15263437;0;1;0
3137592;26568489;0;1;0
3138005;25674675;0;1;1
3138085;26654555;0;1;0
3138356;1017756;0;1;1
3138630;26597244;0;1;0
3139652;12952046;0;1;1
3139845;26219275;0;1;1
3139977;12873461;0;1;1
3139977;25176613;0;1;1
3140224;27049129;0;1;0
3141468;26193644;0;1;0
3142126;9056010;0;1;0
3142283;27622320;0;1;0
3142310;26281502;0;1;0
3142344;26028596;0;1;1
3142434;26420785;0;1;0
3142682;1709536;0;1;0
3142682;14426225;0;1;0
3143531;26838002;0;1;0
3143539;27625992;0;1;0
3143641;25927883;0;1;1
3143899;1836314;0;1;1
3143899;26146596;0;1;1
3144065;26437795;0;1;1
3144224;27247432;0;1;0
3144266;26818942;0;1;0
3145639;27020169;0;1;0
3146106;25196384;0;1;1
3146237;1496243;0;1;0
3146237;8984216;0;1;0
3146237;11083537;0;1;1
3146345;26312017;0;1;0
3146407;26699136;0;1;1
3146828;27399555;0;1;0
3147062;26713360;0;1;0
3147103;26349975;0;1;0
3147521;25908197;0;1;0
3147692;26730790;0;1;1
3148068;25880710;0;1;1
3148612;21544772;0;1;1
3148612;26816380;0;1;0
3148656;10834963;0;1;1
3148656;17172811;0;1;0
3148811;12245338;0;1;0
3149234;26215175;0;1;0
3149313;27628039;0;1;0
3150363;18827921;0;1;0
3150736;27370839;0;1;0
3151561;21029169;1;1;0
3151587;25161113;0;1;1
3151820;26912213;0;1;0
3151830;26422607;0;1;1
3151844;17405875;0;1;1
3151883;3200228;0;1;1
3151883;7080454;0;1;1
3151883;9532343;0;1;1
3152571;26314243;0;1;0
3152571;26323701;0;1;0
3152571;27626740;0;1;0
3153407;26180138;0;1;1
3153544;27360090;0;1;0
3153597;26816346;0;1;1
3155220;25644246;0;1;0
3155220;25908636;0;1;0
3155637;26333856;0;1;0
3156748;22258667;0;1;0
3157202;26206036;0;1;0
3157202;26208318;0;1;0
3157728;25987822;0;1;1
3157936;26657880;0;1;0
3159139;25876367;0;1;0
3159139;27621619;0;1;0
3159228;3147773;0;1;1
3160871;19992057;0;1;0
3161654;12838164;0;1;1
3161731;26215443;0;1;1
3161980;26424599;0;1;0
3162024;27630751;0;1;0
3164032;22310797;0;1;0
3164390;3145522;0;1;1
3164437;11208383;1;1;1
3164474;27630004;0;1;0
3164475;26437316;0;1;0
