mrun;rbd_admitido_geo_con_error;cod_curso_admitido_geo_con_error
20161086;2027;611000000133
20161940;4977;131000000133
20162262;11870;811000000133
20162603;4805;131000000133
20162855;1368;711000000113
20162862;1515;231000000133
20162973;25770;711000000123
20163014;22024;131000000133
20163213;2938;131000000133
20163420; ; 
20163681;8508;131000000133
20163754;8429;131000000133
20163835;31153;231000000133
20163898;3368;611000000133
20164342;4707;131000000133
20164867;8255;131000000133
20164876;253;331000000131
20165813;8487;431000000111
20166057;31074;811000000113
20166266; ; 
20166910;1194;331000000133
20166969;1911;411000000133
20167264;17895;411000000133
20167816;14720;131000000133
20168347;4595;711000000133
20168348;9208;711000000133
20168368;12244;411000000133
20168975;106;131000000133
20170740;4575;331000000133
20170819;20019;711000000133
20171240;10546;411000000112
20171418;11831;131000000133
20171786;9982;131000000131
20172156;2938;131000000133
20172198; ; 
20172246;25543;611000000131
20172517;125;131000000133
20172696;646;711000000133
20173012;22516;231000000133
20173399;7578;171072007133
20173431;24626;711000000133
20173553; ; 
20173797;4588;431000000131
20173902;3328;131000000133
20174369;26083;511000000133
20174887;12716;231000000133
20175373;26411;811000000133
20176356;14373;231000000133
20176901;701;231000000133
20177560;125;231000000133
20178004;25711;711000000133
20178210;14879;131000000133
20179736;12255;511000000131
20179868;106;711000000133
20180079;10721;131000000133
20180288;8499;231000000123
20181256;4534;131000000131
20181996;9897;131000000133
20182248;25712;431000000133
20182323;25865;131000000133
20182630;10250;131000000133
20183112;2134;131000000133
20184047;8811;131000000131
20184051;11608;711000000133
20184700;24935;331000000133
20184823;14616;511000000133
20184850;26436;511000000133
20185032;211;131000000133
20185215;8369;351053014133
20185948;9722;711000000133
20186689;25448;231000000233
20186690;10253;231000000133
20188064;40298;611000000133
20188331;5393;131000000133
20188459;1676;231000000133
20188616;5221;411000000133
20188901;31332;511000000131
20189651;9012;811000000133
20190191;15646;231000000133
20190649;5923;231000000133
20190851;2104;231000000133
20191011;1686;411000000133
20191183;15726;811000000133
20191259;3191;711000000133
20192804;8706;711000000133
20193605; ; 
20193962;9065;131000000131
20194424;16729;811000000133
20194531;6113;131000000133
20194553;16816;411000000133
20194855;8255;131000000133
20195359;12217;131000000133
20195401;31343;131000000133
20195402;1515;811000000133
20195523;7628;131000000113
20195632;25737;511000000133
20195893; ; 
20198205;12217;231000000133
20198803;14922;131000000133
20199187;10721;131000000133
20199312;13156;341041005133
20199703;5025;411000000133
20200124;4977;131000000133
20200487;11977;511000000132
20200630;10571;411000000133
20201497;45;611000000113
20201803;8724;711000000132
20201910;6846;231000000133
20203030; ; 
20203105;15832;131000000133
20203114;3166;611000000133
20203689;6072;711000000133
20204361;665;431000000133
20204541;1924;811000000131
20204662;25853;131000000133
20205351;107;131000000133
20205794; ; 
20206824;8492;231000000122
20207121;7626;341041002133
20208290;15755;311000000133
20208477;2237;511000000133
20208930;1722;411000000133
20209634;10721;231000000133
20210467;24686;131000000133
20210905;9409;131000000111
20211383;25766;331000000133
20211404; ; 
20211531;1121;131000000133
20211577;22356;611000000133
20212151;2557;811000000133
20212240;19983;131000000133
20212327;6751;131000000133
20212373;1863;131000000133
20212422;1880;131000000133
20212607;40457;131000000133
20212608;10781;131000000131
20212694; ; 
20213335;5021;361061003133
20213861;3292;811000000133
20214038;15832;131000000133
20214079;3533;131000000133
20214295;10901;811000000133
20214979;14643;431000000133
20215161;14375;131000000133
20215516;10324;311000000133
20215570;4165;131000000133
20216225;10725;131000000133
20216398;13330;331000000131
20216643;20085;711000000133
20216896;2319;131000000133
20217859;279;231000000133
20218777;31074;711000000113
20219183;15646;131000000133
20219224;24231;131000000133
20219816; ; 
20219976;4331;231000000133
20220022;16642;231000000133
20220031;9874;511000000133
20220313;26372;231000000133
20220900;22022;131000000133
20221310;1300;271072007133
20221763;20376;511000000133
20221807;256;511000000133
20222057;3642;231000000111
20222355;7639;511000000133
20223198; ; 
20223468;25028;341041005131
20223647;9897;131000000133
20223987;2266;811000000133
20224796;1362;371072007133
20224824;9183;131000000133
20225392;9582;231000000133
20225455;6090;711000000133
20225456;10277;611000000133
20225702;5703;711000000133
20226654;5375;511000000133
20226851;611;131000000133
20226860;3711;511000000113
20227168;10829;361061003133
20227244;4951;131000000133
20228412;16751;811000000133
20228803;5216;131000000133
20229072;3898;411000000133
20229696;4555;131000000121
20230346;8105;431000000133
20230489;4277;231000000133
20230702;240;711000000133
20231196;16807;431000000133
20231758;9909;131000000133
20233299;2105;231000000133
20233307;25215;611000000131
20233470;5784;511000000131
20233649;3013;431000000131
20234003;10106;131000000133
20234302;8811;131000000131
20236239;10632;811000000131
20236568;9864;341041005133
20237295;516;131000000133
20237415;2379;811000000133
20237772;26037;331000000133
20237903;4594;611000000133
20238100;2732;231000000133
20238462;40256;411000000131
20238621;8494;131000000133
20238699;14213;711000000131
20239464;5565;131000000133
20239660;25316;411000000133
20240188;5567;351053014133
20240256;24443;811000000133
20241001;26115;131000000133
20241037;11139;131000000133
20241312;5658;131000000132
20241479;40006;711000000133
20241729;4262;231000000131
20242425;1708;411000000133
20242614;5666;131000000132
20243136;31012;611000000133
20243254;280;341041002133
20243311;10253;231000000133
20243787;5658;131000000131
20243907;9150;231000000133
20243980;1257;611000000133
20244652;10452;131000000133
20245160;9690;131000000133
20245444;3305;131000000133
20245831;12591;511000000133
20246123;22313;811000000133
20247288;20095;711000000133
20247306;714;211000000133
20247602;22255;811000000131
20247718;10546;711000000111
20248969;535;711000000133
20249183;9717;711000000133
20249253;17778;411000000133
20249315;4722;711000000133
20249521;26168;131000000133
20249653; ; 
20250008;18028;511000000133
20250425;52;131000000133
20250669;1474;811000000133
20252465;1958;231000000133
20253001;15745;231000000133
20253177;11716;231000000133
20253402;24856;131000000133
20253983;31278;131000000133
20254582;25091;611000000133
20255347;9072;811000000133
20255629;218;231000000133
20255717;10052;231000000131
20256457;1469;131000000133
20256508;9281;131000000133
20256542;9909;131000000133
20256625;10187;611000000113
20256918;10832;231000000333
20257900;291;511000000133
20258917; ; 
20260004;31293;431000000133
20260027;24231;131000000133
20260566;10252;131000000133
20260751;25085;131000000133
20260785;26168;131000000133
20260837;25112;811000000133
20260980;8487;331000000111
20261439;2701;131000000133
20261635;8930;231000000112
20262134;5;131000000133
20262248;1538;511000000133
20263461;574;811000000123
20263508;22492;711000000133
20264806;8409;511000000133
20264807;3835;511000000133
20265019;9587;711000000133
20265356;24864;331000000133
20265816;10697;351057030133
20265963;1305;311000000133
20266062;9959;331000000233
20266171;988;131000000133
20267078;2817;411000000133
20268651;16676;611000000133
20269010;11265;131000000133
20269398;1292;131000000233
20269509;9592;411000000133
20269521;14396;711000000132
20270177;16549;131000000133
20271490;25028;811000000132
20271620;25853;131000000133
20272512;10546;511000000111
20273101;9694;341041005133
20273152;25599;411000000133
20274821;10506;311000000133
20274835;31005;131000000133
20274924;25543;511000000131
20275392;5048;711000000133
20276468;13145;451053015133
20277628;32140;811000000131
20277671;8503;131000000132
20278189;225;811000000133
20278371;12686;461064001133
20279680;10721;131000000133
20279736;20052;711000000133
20280521;20265;711000000133
20280595;31302;411000000133
20281642;16608;131000000133
20281867;9411;611000000133
20282678;12716;131000000133
20283267;9299;811000000133
20283731;8105;231000000133
20283781;2444;131000000133
20283855;1216;511000000132
20284214;125;431000000133
20284312;1444;131000000133
20284486;1884;811000000133
20285822;9298;711000000133
20285862;9060;131000000133
20286594;5049;811000000133
20286767; ; 
20286876;10632;131000000233
20287087;1443;131000000133
20287465;25386;331000000133
20288116;25543;131000000131
20288237;12244;231000000433
20288241;12860;711000000131
20288567;12217;231000000133
20288667;25599;611000000133
20288787;25737;611000000133
20290202;10688;611000000133
20290276;40171;311000000133
20290627;12033;451053015131
20291015;419;811000000133
20291185;20158;131000000131
20292057;9125;611000000133
20292257;16844;231000000133
20292546;11818;341041002133
20292647;8495;131000000133
20292978;9587;611000000133
20293018;4700;131000000133
20293822;14372;611000000132
20294290;8349;711000000133
20294696;4562;131000000133
20294956;9082;351055022133
20295147; ; 
20295566;14870;611000000133
20295648;5049;711000000133
20296312;799;131000000133
20296660;1183;231000000133
20296947;26292;361061003133
20297197;24626;331000000133
20297905;14206;231000000133
20298333;9900;341041005133
20299217;10845;131000000133
20300261;22516;131000000133
20301372;1880;231000000133
20301408;10640;611000000133
20301498;6791;811000000133
20302558;25766;131000000133
20303160;7637;411000000133
20303335;2078;711000000133
20304188;2040;211000000131
20305073;31190;411000000133
20305480;31084;131000000133
20305704;10399;231000000133
20306077;3638;131000000133
20306389;1368;231000000113
20307856;2167;411000000132
20308037;10364;811000000133
20309123;10541;131000000131
20309176;2934;231000000133
20309327;9945;131000000133
20309389;10361;411000000133
20310220;2805;611000000133
20310552;10641;511000000133
20311000;2134;131000000133
20312099;1194;431000000133
20312277;2958;511000000131
20313567;106;711000000133
20313850;14452;611000000131
20314118;11831;131000000133
20314958;7830;131000000133
20315057;2164;231000000133
20316219;16608;131000000133
20317113;11936;231000000133
20317322;3538;131000000133
20318018;10543;131000000133
20318296;11845;711000000131
20318378;8452;611000000131
20318588;9805;611000000133
20318939;26037;611000000433
20320330;8658;811000000113
20320710;9179;611000000131
20321849;5655;231000000132
20321850;15840;131000000133
20322000;15646;131000000133
20322540;12650;711000000133
20323086;10713;711000000133
20323267;26503;711000000133
20323551;9887;131000000133
20324060;284;131000000133
20324301;25448;131000000233
20324514;6929;431000000133
20325201;16583;131000000133
20325475; ; 
20325747;116;511000000133
20326281;9105;361061003133
20326502;4548;511000000133
20326868;4572;131000000131
20327614;10963;611000000133
20329253;9754;131000000133
20329695;13612;711000000133
20330486;8507;231000000131
20330958;10109;611000000133
20331473;7031;811000000133
20331879;1414;511000000133
20332047;6252;131000000133
20332356;12655;331000000133
20332813;10696;341041005133
20332956; ; 
20334264;297;611000000133
20334928;9866;131000000133
20334929;24946;131000000133
20335007;4977;131000000133
20335377;31080;131000000133
20336470;24420;711000000131
20337482;2151;411000000132
20337687;1119;811000000113
20338171;22462;231000000133
20338692;6069;811000000133
20338815;25303;131000000131
20338933;6301;231000000133
20339332;1958;131000000133
20339869;9206;411000000133
20339883;24935;711000000133
20340951;4102;131000000133
20341428;25;611000000133
20341755;3305;131000000133
20342118;9687;131000000133
20342509;22356;511000000133
20342949;9281;131000000133
20343211;9206;711000000133
20343571;1707;511000000131
20344812;10652;711000000133
20345056;4575;131000000133
20345391;24864;331000000133
20345578;9060;131000000133
20345677;8706;811000000133
20346485;2964;711000000133
20347645;3675;811000000131
20347953;31278;231000000133
20347980;8352;131000000133
20348901;25936;331000000133
20349152;9006;351052010133
20349765;25071;411000000133
20351537;14643;131000000133
20352233;25032;411000000133
20352326; ; 
20352420;3348;131000000133
20353161;1522;611000000133
20353285;2055;131000000132
20353625;611;231000000133
20353745;5680;411000000133
20354116;8284;711000000133
20354238;9298;131000000133
20354665;712;711000000133
20354860;9082;131000000133
20355023;9891;611000000131
20355328;25933;611000000133
20355383;2052;331000000131
20355826;24686;231000000133
20356279; ; 
20356288;15769;351055022133
20358388;24758;711000000131
20359506;24626;131000000133
20359639;4626;611000000131
20359669;1686;411000000133
20360227;17662;131000000133
20361080;4268;711000000131
20361170;2330;811000000133
20361942;4287;371072007133
20363182;3163;131000000133
20363708;25853;131000000133
20363959;12823;231000000133
20364075;17736;131000000131
20365492;7434;711000000133
20365671;25171;131000000131
20365722;1757;611000000133
20365762;7627;131000000123
20366901;12650;711000000133
20367713;12171;611000000133
20368305;199;131000000133
20368430;14870;131000000133
20370084;12716;131000000133
20370529;292;411000000133
20370999;1521;361064008113
20371626;20103;131000000133
20371758;6301;131000000133
20372049;16807;331000000133
