school_id,grade_id,program_id,regular_vacancies
6077,3,32412,1
6077,4,32413,1
6077,5,32414,1
6077,6,32415,0
6082,-1,32416,14
6082,0,32417,9
6082,1,32418,14
6082,2,32419,10
6082,3,32420,12
6082,4,32421,11
6082,5,32422,13
6082,6,32423,16
6082,7,32424,16
6082,8,32425,13
6083,1,32426,5
6083,2,32427,2
6083,3,32428,4
6083,4,32429,3
6083,5,32430,4
6083,6,32431,5
6084,7,32432,60
6084,8,32433,1
6084,9,32434,38
6084,10,32435,9
6084,11,32436,1
6084,12,32437,3
6085,9,32438,138
6085,10,32439,31
6085,11,32440,6
6085,11,32441,5
6085,11,32442,5
6085,11,32443,7
6085,11,32444,7
6085,11,32445,15
6085,12,32446,1
6085,12,32447,12
6085,12,32448,4
6085,12,32449,6
6085,12,32450,2
6085,12,32451,8
6086,-1,32452,35
6086,0,32453,13
6086,1,32454,24
6086,2,32455,11
6086,3,32456,13
6086,4,32457,4
6086,5,32458,13
6086,6,32459,8
6086,7,32460,32
6086,8,32461,27
6088,-1,32462,32
6088,0,32463,5
6088,1,32464,7
6088,2,32465,5
6088,3,32466,11
6088,4,32467,1
6088,5,32468,16
6088,6,32469,11
6088,7,32470,10
6088,8,32471,12
6089,-1,32472,25
6089,0,32473,5
6089,1,32474,2
6089,2,32475,2
6089,3,32476,2
6089,4,32477,1
6089,5,32478,2
6089,6,32479,4
6089,7,32480,6
6089,8,32481,6
6090,-1,32482,44
6090,0,32483,10
6090,1,32484,7
6090,2,32485,8
6090,3,32486,4
6090,4,32487,10
6090,5,32488,10
6090,6,32489,15
6090,7,32490,6
6090,8,32491,4
6092,-1,32492,20
6092,0,32493,4
6092,1,32494,10
6092,2,32495,2
6092,3,32496,1
6092,4,32497,6
6092,5,32498,3
6092,6,32499,6
6092,7,32500,9
6092,8,32501,4
6093,-1,32502,12
6093,0,32503,2
6093,1,32504,2
6093,2,32505,0
6093,3,32506,2
6093,4,32507,3
6093,5,32508,1
6093,6,32509,2
6093,7,32510,3
6093,8,32511,0
6097,1,32512,3
6097,2,32513,1
6097,3,32514,2
6097,4,32515,1
6097,5,32516,1
6097,6,32517,2
6107,-1,32518,10
6107,0,32519,5
6107,1,32520,8
6107,2,32521,1
6107,3,32522,8
6107,4,32523,4
6107,5,32524,4
6107,6,32525,7
6107,7,32526,6
6107,8,32527,7
6108,-1,32528,9
6108,0,32529,6
6108,1,32530,3
6108,2,32531,0
6108,3,32532,3
6108,4,32533,2
6108,5,32534,5
6108,6,32535,4
6108,7,32536,3
6108,8,32537,9
6112,-1,32538,72
6112,0,32539,6
6112,1,32540,15
6112,2,32541,8
6112,3,32542,10
6112,4,32543,5
6112,5,32544,14
6112,6,32545,23
6112,7,32546,44
6112,8,32547,3
6112,9,32548,113
6112,10,32549,15
6112,11,32550,10
6112,12,32551,16
6113,9,32552,115
6113,10,32553,28
6113,11,32554,16
6113,11,32555,3
6113,11,32556,2
6113,11,32557,2
6113,12,32558,15
6113,12,32559,0
6113,12,32560,10
6113,12,32561,3
6115,-1,32562,23
6115,0,32563,1
6115,1,32564,9
6115,2,32565,7
6115,3,32566,5
6115,4,32567,5
6115,5,32568,9
6115,6,32569,2
6115,7,32570,4
6115,8,32571,5
6115,9,32572,46
6115,10,32573,15
6115,11,32574,14
6115,11,32575,11
6115,12,32576,11
6115,12,32577,19
6116,-1,32578,60
6116,0,32579,7
6116,1,32580,21
6116,2,32581,14
6116,3,32582,6
6116,4,32583,8
6116,5,32584,18
6116,6,32585,8
6116,7,32586,39
6116,8,32587,13
6117,-1,32588,15
6117,0,32589,6
6117,1,32590,6
6117,2,32591,10
6117,3,32592,10
6117,4,32593,10
6117,5,32594,8
6117,6,32595,4
6117,7,32596,4
6117,8,32597,7
6118,-1,32598,35
6118,0,32599,6
6118,1,32600,21
6118,2,32601,3
6118,3,32602,6
6118,4,32603,0
6118,5,32604,1
6118,6,32605,2
6118,7,32606,10
6118,8,32607,1
6118,9,32608,1
6118,10,32609,4
6118,11,32610,3
6118,12,32611,0
6119,-1,32612,32
6119,0,32613,6
6119,1,32614,12
6119,2,32615,16
6119,3,32616,14
6119,4,32617,11
6119,5,32618,14
6119,6,32619,12
6119,7,32620,13
6119,8,32621,8
6119,9,32622,19
6119,10,32623,7
6119,11,32624,9
6119,12,32625,0
6120,-1,32626,90
6120,0,32627,4
6120,1,32628,1
6120,2,32629,2
6120,3,32630,0
6120,4,32631,2
6120,5,32632,1
6120,6,32633,0
6120,7,32634,0
6120,8,32635,1
6120,9,32636,8
6120,10,32637,4
6120,11,32638,2
6120,12,32639,1
6121,-1,32640,16
6121,0,32641,4
6121,1,32642,7
6121,2,32643,0
6121,3,32644,0
6121,4,32645,1
6121,5,32646,7
6121,6,32647,4
6122,0,32648,31
6122,1,32649,9
6122,2,32650,2
6122,3,32651,6
6122,4,32652,3
6122,5,32653,6
6122,6,32654,2
6122,7,32655,6
6122,8,32656,4
6122,9,32657,5
6122,10,32658,10
6122,11,32659,9
6122,12,32660,5
6123,1,32661,10
6123,2,32662,5
6123,3,32663,9
6123,4,32664,8
6123,5,32665,17
6123,6,32666,17
6124,1,32667,22
6124,2,32668,11
6124,3,32669,12
6124,4,32670,17
6124,5,32671,13
6124,6,32672,10
6124,7,32673,11
6124,8,32674,13
6126,-1,32675,10
6126,0,32676,7
6126,1,32677,25
6126,2,32678,19
6126,3,32679,15
6126,4,32680,18
6126,5,32681,19
6126,6,32682,19
6126,7,32683,27
6126,8,32684,19
6127,1,32685,7
6127,2,32686,5
6127,3,32687,4
6127,4,32688,4
6127,5,32689,5
6127,6,32690,2
6129,1,32691,4
6129,2,32692,3
6129,3,32693,4
6129,4,32694,3
6129,5,32695,1
6129,6,32696,1
6135,-1,32697,30
6135,0,32698,12
6135,1,32699,18
6135,2,32700,13
6135,3,32701,4
6135,4,32702,12
6135,5,32703,4
6135,6,32704,8
6135,7,32705,18
6135,8,32706,5
6135,9,32707,38
6135,10,32708,10
6135,11,32709,2
6135,11,32710,7
6135,11,32711,12
6135,12,32712,0
6135,12,32713,0
6135,12,32714,7
6137,-1,32715,15
6137,0,32716,9
6137,1,32717,12
6137,2,32718,14
6137,3,32719,10
6137,4,32720,11
6137,5,32721,23
6137,6,32722,3
6137,7,32723,7
6137,8,32724,17
6138,-1,32725,15
6138,0,32726,5
6138,1,32727,4
6138,2,32728,7
6138,3,32729,0
6138,4,32730,8
6138,5,32731,5
6138,6,32732,8
6138,7,32733,9
6138,8,32734,5
6139,1,32735,1
6139,2,32736,1
6139,3,32737,2
6139,4,32738,2
6139,5,32739,1
6139,6,32740,2
6139,7,32741,5
6139,8,32742,4
6140,1,32743,5
6140,2,32744,5
6140,3,32745,5
6140,4,32746,4
6140,5,32747,4
6140,6,32748,5
6142,1,32749,7
6142,2,32750,5
6142,3,32751,4
6142,4,32752,3
6142,5,32753,6
6142,6,32754,6
6143,1,32755,4
6143,2,32756,1
6143,3,32757,2
6143,4,32758,3
6143,5,32759,3
6143,6,32760,0
6147,1,32761,6
6147,2,32762,1
6147,3,32763,3
6147,4,32764,0
6147,5,32765,0
6147,6,32766,1
6149,1,32767,15
6149,2,32768,9
6149,3,32769,14
6149,4,32770,7
6149,5,32771,13
6149,6,32772,15
6151,1,32773,4
6151,2,32774,3
6151,3,32775,2
6151,4,32776,3
6151,5,32777,2
6151,6,32778,3
6151,7,32779,5
6151,8,32780,6
6154,1,32781,10
6154,2,32782,7
6154,3,32783,8
6154,4,32784,10
6154,5,32785,8
6154,6,32786,8
6155,1,32787,8
6155,2,32788,7
6155,3,32789,6
6155,4,32790,5
6155,5,32791,8
6155,6,32792,7
6157,1,32793,10
6157,2,32794,10
6157,3,32795,8
6157,4,32796,10
6157,5,32797,10
6157,6,32798,7
6160,1,32799,4
6160,2,32800,2
6160,3,32801,2
6160,4,32802,1
6160,5,32803,3
6160,6,32804,4
6163,9,32805,161
6163,10,32806,66
6163,11,32807,18
6163,11,32808,11
6163,11,32809,38
6163,11,32810,36
6163,11,32811,11
6163,12,32812,22
6163,12,32813,31
6163,12,32814,28
6163,12,32815,25
6163,12,32816,28
6164,-1,32817,25
6164,0,32818,5
6164,1,32819,48
6164,2,32820,5
6164,3,32821,35
6164,4,32822,38
6164,5,32823,47
6164,6,32824,29
6164,7,32825,40
6164,8,32826,28
6165,1,32827,45
6165,2,32828,39
6165,3,32829,36
6165,4,32830,32
6165,5,32831,35
6165,6,32832,30
6165,7,32833,23
6165,8,32834,22
6166,-1,32835,30
6166,0,32836,8
6166,1,32837,13
6166,2,32838,6
6166,3,32839,10
6166,4,32840,16
6166,5,32841,12
6166,6,32842,12
6166,7,32843,14
6166,8,32844,19
6168,1,32845,6
6168,2,32846,5
6168,3,32847,1
6168,4,32848,2
6168,5,32849,5
6168,6,32850,7
6170,-1,32851,15
6170,0,32852,9
6170,1,32853,12
6170,2,32854,3
6170,3,32855,10
6170,4,32856,8
6170,5,32857,6
6170,6,32858,12
6170,7,32859,22
6170,8,32860,25
6173,1,32861,8
6173,2,32862,3
6173,3,32863,3
6173,4,32864,3
6173,5,32865,3
6173,6,32866,2
6175,1,32867,6
6175,2,32868,5
6175,3,32869,3
6175,4,32870,2
6175,5,32871,4
6175,6,32872,3
6177,1,32873,4
6177,2,32874,4
6177,3,32875,0
6177,4,32876,5
6177,5,32877,0
6177,6,32878,1
6178,1,32879,10
6178,2,32880,6
6178,3,32881,3
6178,4,32882,8
6178,5,32883,12
6178,6,32884,18
6178,7,32885,9
6178,8,32886,11
6179,1,32887,8
6179,2,32888,9
6179,3,32889,4
6179,4,32890,10
6179,5,32891,16
6179,6,32892,15
6179,7,32893,11
6179,8,32894,6
6180,1,32895,8
6180,2,32896,4
6180,3,32897,1
6180,4,32898,5
6180,5,32899,5
6180,6,32900,4
6181,-1,32901,15
6181,0,32902,10
6181,1,32903,5
6181,2,32904,6
6181,3,32905,7
6181,4,32906,7
6181,5,32907,0
6181,6,32908,11
6181,7,32909,8
6181,8,32910,0
6183,-1,32911,15
6183,0,32912,0
6183,1,32913,11
6183,2,32914,1
6183,3,32915,4
6183,4,32916,1
6183,5,32917,1
6183,6,32918,3
6183,7,32919,14
6183,8,32920,12
6188,-1,32921,35
6188,0,32922,14
6188,1,32923,5
6188,2,32924,1
6188,3,32925,2
6188,4,32926,1
6188,5,32927,1
6188,6,32928,0
6188,7,32929,2
6188,8,32930,2
6188,9,32931,7
6188,10,32932,1
6188,11,32933,1
6188,12,32934,1
6189,-1,32935,30
6189,0,32936,2
6189,1,32937,0
6189,2,32938,1
6189,3,32939,3
6189,4,32940,1
6189,5,32941,2
6189,6,32942,0
6189,7,32943,2
6189,8,32944,5
6190,-1,32945,30
6190,0,32946,8
6190,1,32947,8
6190,2,32948,10
6190,3,32949,12
6190,4,32950,14
6190,5,32951,6
6190,6,32952,6
6192,1,32953,6
6192,2,32954,2
6192,3,32955,2
6192,4,32956,3
6192,5,32957,6
6192,6,32958,8
6198,-1,32959,12
6198,0,32960,8
6198,1,32961,2
6198,2,32962,1
6198,3,32963,2
6198,4,32964,0
6198,5,32965,0
6198,6,32966,2
6200,-1,32967,30
6200,0,32968,9
6200,1,32969,14
6200,2,32970,12
6200,3,32971,16
6200,4,32972,12
6200,5,32973,16
6200,6,32974,9
6200,7,32975,14
6200,8,32976,12
6204,-1,32977,15
6204,0,32978,10
6204,1,32979,13
6204,2,32980,11
6204,3,32981,10
6204,4,32982,8
6204,5,32983,9
6204,6,32984,15
6204,7,32985,10
6204,8,32986,5
6205,-1,32987,15
6205,0,32988,1
6205,1,32989,8
6205,2,32990,6
6205,3,32991,2
6205,4,32992,1
6205,5,32993,0
6205,6,32994,11
6205,7,32995,12
6205,8,32996,16
6206,1,32997,20
6206,2,32998,9
6206,3,32999,7
6206,4,33000,12
6206,5,33001,12
6206,6,33002,8
6207,1,33003,6
6207,2,33004,1
6207,3,33005,7
6207,4,33006,6
6207,5,33007,6
6207,6,33008,2
6207,7,33009,4
6207,8,33010,1
6208,1,33011,6
6208,2,33012,2
6208,3,33013,3
6208,4,33014,4
6208,5,33015,3
6208,6,33016,4
6210,1,33017,10
6210,2,33018,10
6210,3,33019,10
6210,4,33020,7
6210,5,33021,6
6210,6,33022,4
6210,7,33023,20
6210,8,33024,18
6210,9,33025,36
6210,10,33026,23
6210,11,33027,28
6210,12,33028,10
6211,1,33029,11
6211,2,33030,0
6211,3,33031,4
6211,4,33032,2
6211,5,33033,10
6211,6,33034,8
6214,1,33035,10
6214,2,33036,7
6214,3,33037,9
6214,4,33038,5
6214,5,33039,10
6214,6,33040,14
6214,7,33041,12
6214,8,33042,13
6216,1,33043,25
6216,2,33044,14
6216,3,33045,15
6216,4,33046,12
6216,5,33047,16
6216,6,33048,12
6216,7,33049,14
6216,8,33050,16
6219,1,33051,10
6219,2,33052,5
6219,3,33053,7
6219,4,33054,8
6219,5,33055,8
6219,6,33056,13
6219,7,33057,9
6219,8,33058,4
6220,-1,33059,17
6220,0,33060,6
6220,1,33061,11
6220,2,33062,5
6220,3,33063,5
6220,4,33064,9
6220,5,33065,6
6220,6,33066,6
6220,7,33067,2
6220,8,33068,4
6221,1,33069,5
6221,2,33070,4
6221,3,33071,5
6221,4,33072,5
6221,5,33073,5
6221,6,33074,4
6222,1,33075,3
6222,2,33076,4
6222,3,33077,3
6222,4,33078,0
6222,5,33079,4
6222,6,33080,3
6223,7,33081,60
6223,8,33082,32
6223,9,33083,106
6223,10,33084,2
6223,11,33085,4
6223,12,33086,31
6224,-1,33087,36
6224,0,33088,11
6224,1,33089,17
6224,2,33090,16
6224,3,33091,24
6224,4,33092,20
6224,5,33093,11
6224,6,33094,16
6224,7,33095,9
6224,8,33096,10
6225,-1,33097,12
6225,0,33098,13
6225,1,33099,7
6225,2,33100,2
6225,3,33101,1
6225,4,33102,0
6225,5,33103,4
6225,6,33104,4
6225,7,33105,1
6225,8,33106,0
6227,-1,33107,30
6227,0,33108,9
6227,1,33109,18
6227,2,33110,18
6227,3,33111,6
6227,4,33112,2
6227,5,33113,6
6227,6,33114,18
6227,7,33115,12
6227,8,33116,5
6230,-1,33117,15
6230,0,33118,4
6230,1,33119,16
6230,2,33120,14
6230,3,33121,13
6230,4,33122,17
6230,5,33123,20
6230,6,33124,14
6230,7,33125,20
6230,8,33126,22
6230,9,33127,28
6230,10,33128,13
6230,11,33129,6
6230,11,33130,15
6230,12,33131,3
6230,12,33132,17
6231,1,33133,10
6231,2,33134,4
6231,3,33135,0
6231,4,33136,0
6231,5,33137,5
6231,6,33138,2
6231,7,33139,5
6231,8,33140,2
6237,1,33141,10
6237,2,33142,1
6237,3,33143,5
6237,4,33144,5
6237,5,33145,4
6237,6,33146,5
6237,7,33147,7
6237,8,33148,5
6244,1,33149,9
6244,2,33150,4
6244,3,33151,7
6244,4,33152,4
6244,5,33153,7
6244,6,33154,5
6245,1,33155,4
6245,2,33156,2
6245,3,33157,1
6245,4,33158,2
6245,5,33159,4
6245,6,33160,2
6248,1,33161,2
6248,2,33162,1
6248,3,33163,0
6248,4,33164,2
6248,5,33165,0
6248,6,33166,1
6251,1,33167,5
6251,2,33168,2
6251,3,33169,5
6251,4,33170,4
6251,5,33171,5
6251,6,33172,3
6251,7,33173,5
6251,8,33174,6
6252,9,33175,222
6252,10,33176,79
6252,11,33177,28
6252,11,33178,33
6252,11,33179,20
6252,11,33180,20
6252,12,33181,19
6252,12,33182,21
6252,12,33183,13
6252,12,33184,28
6253,7,33185,30
6253,8,33186,10
6253,9,33187,207
6253,10,33188,80
6253,11,33189,18
6253,11,33190,2
6253,11,33191,36
6253,11,33192,13
6253,11,33193,8
6253,11,33194,10
6253,12,33195,6
6253,12,33196,10
6253,12,33197,10
6253,12,33198,17
6253,12,33199,30
6253,12,33200,12
6254,-1,33201,50
6254,0,33202,13
6254,1,33203,37
6254,2,33204,21
6254,3,33205,7
6254,4,33206,1
6254,5,33207,5
6254,6,33208,3
6254,7,33209,10
6254,8,33210,4
6262,-1,33211,15
6262,0,33212,8
6262,1,33213,3
6262,2,33214,3
6262,3,33215,1
6262,4,33216,3
6262,5,33217,5
6262,6,33218,7
6262,7,33219,5
6262,8,33220,6
6263,1,33221,4
6263,2,33222,4
6263,3,33223,0
6263,4,33224,3
6263,5,33225,0
6263,6,33226,0
6267,-1,33227,12
6267,0,33228,4
6267,1,33229,29
6267,2,33230,33
6267,3,33231,32
6267,4,33232,30
6267,5,33233,29
6267,6,33234,35
6267,7,33235,29
6267,8,33236,28
6267,9,33237,31
6267,10,33238,33
6267,11,33239,30
6267,12,33240,28
6268,-1,33241,12
6268,0,33242,1
6268,1,33243,2
6268,2,33244,2
6268,3,33245,5
6268,4,33246,3
6268,5,33247,3
6268,6,33248,4
6268,7,33249,2
6268,8,33250,0
6269,9,33251,68
6269,10,33252,7
6269,11,33253,0
6269,11,33254,14
6269,11,33255,8
6269,11,33256,6
6269,12,33257,9
6269,12,33258,15
6269,12,33259,4
6269,12,33260,3
6270,-1,33261,30
6270,0,33262,19
6270,1,33263,18
6270,2,33264,25
6270,3,33265,18
6270,4,33266,19
6270,5,33267,13
6270,6,33268,17
6270,7,33269,14
6270,8,33270,10
6270,9,33271,20
6270,10,33272,15
6270,11,33273,16
6270,11,33274,9
6270,12,33275,12
6270,12,33276,17
6271,-1,33277,32
6271,0,33278,14
6271,1,33279,15
6271,2,33280,26
6271,3,33281,10
6271,4,33282,7
6271,5,33283,22
6271,6,33284,15
6271,7,33285,7
6271,8,33286,17
6272,-1,33287,25
6272,0,33288,12
6272,1,33289,10
6272,2,33290,14
6272,3,33291,9
6272,4,33292,9
6272,5,33293,15
6272,6,33294,11
6272,7,33295,5
6272,8,33296,7
6273,-1,33297,30
6273,0,33298,28
6273,1,33299,19
6273,2,33300,8
6273,3,33301,18
6273,4,33302,25
6273,5,33303,17
6273,6,33304,10
6273,7,33305,16
6273,8,33306,13
6276,1,33307,5
6276,2,33308,3
6276,3,33309,4
6276,4,33310,3
6276,5,33311,4
6276,6,33312,4
6279,1,33313,5
6279,2,33314,4
6279,3,33315,5
6279,4,33316,1
6279,5,33317,2
6279,6,33318,6
6281,1,33319,2
6281,2,33320,1
6281,3,33321,0
6281,4,33322,0
6281,5,33323,0
6281,6,33324,0
6283,1,33325,4
6283,2,33326,4
6283,3,33327,1
6283,4,33328,4
6283,5,33329,2
6283,6,33330,4
6285,-1,33331,25
6285,0,33332,26
6285,1,33333,23
6285,2,33334,13
6285,3,33335,24
6285,4,33336,20
6285,5,33337,19
6285,6,33338,17
6285,7,33339,14
6285,8,33340,16
6289,1,33341,4
6289,2,33342,3
6289,3,33343,1
6289,4,33344,4
6289,5,33345,3
6289,6,33346,3
6294,-1,33347,10
6294,0,33348,2
6294,1,33349,23
6294,2,33350,24
6294,3,33351,18
6294,4,33352,22
6294,5,33353,23
6294,6,33354,13
6294,7,33355,20
6294,8,33356,16
6300,-1,33357,30
6300,0,33358,8
6300,1,33359,8
6300,2,33360,1
6300,3,33361,0
6300,4,33362,5
6300,5,33363,0
6300,6,33364,0
6300,7,33365,6
6300,8,33366,1
6301,9,33367,102
6301,10,33368,43
6301,11,33369,4
6301,11,33370,3
6301,11,33371,14
6301,11,33372,15
6301,12,33373,9
6301,12,33374,14
6301,12,33375,18
6301,12,33376,8
6302,7,33377,60
6302,8,33378,4
6302,9,33379,95
6302,10,33380,8
6302,11,33381,0
6302,12,33382,2
6303,-1,33383,22
6303,0,33384,12
6303,1,33385,0
6303,2,33386,3
6303,3,33387,3
6303,4,33388,1
6303,5,33389,1
6303,6,33390,1
6303,7,33391,3
6303,8,33392,4
6304,-1,33393,100
6304,0,33394,68
6304,1,33395,55
6304,2,33396,23
6304,3,33397,45
6304,4,33398,19
6304,5,33399,30
6304,6,33400,15
6304,7,33401,42
6304,8,33402,19
6305,-1,33403,21
6305,0,33404,1
6305,1,33405,8
6305,2,33406,7
6305,3,33407,10
6305,4,33408,4
6305,5,33409,11
6305,6,33410,0
6305,7,33411,2
6305,8,33412,3
6315,1,33413,3
6315,2,33414,1
6315,3,33415,3
6315,4,33416,3
6315,5,33417,2
6315,6,33418,4
6317,1,33419,5
6317,2,33420,3
6317,3,33421,4
6317,4,33422,5
6317,5,33423,4
6317,6,33424,4
6319,1,33425,7
6319,2,33426,4
6319,3,33427,5
6319,4,33428,7
6319,5,33429,3
6319,6,33430,5
6319,7,33431,3
6319,8,33432,4
6322,1,33433,5
6322,2,33434,1
6322,3,33435,1
6322,4,33436,3
6322,5,33437,1
6322,6,33438,6
6323,1,33439,5
6323,2,33440,0
6323,3,33441,3
6323,4,33442,4
6323,5,33443,0
6323,6,33444,2
6325,1,33445,4
6325,2,33446,2
6325,3,33447,2
6325,4,33448,3
6325,5,33449,3
6325,6,33450,3
6327,1,33451,3
6327,2,33452,1
6327,3,33453,4
6327,4,33454,5
6327,5,33455,4
6327,6,33456,0
6329,1,33457,6
6329,2,33458,3
6329,3,33459,4
6329,4,33460,2
6329,5,33461,2
6329,6,33462,2
6332,1,33463,3
6332,2,33464,2
6332,3,33465,1
6332,4,33466,3
6332,5,33467,1
6332,6,33468,3
6336,-1,33469,80
6336,0,33470,36
6336,1,33471,16
6336,2,33472,27
6336,3,33473,6
6336,4,33474,3
6336,5,33475,8
6336,6,33476,0
6336,7,33477,4
6336,8,33478,2
6336,9,33479,17
6336,10,33480,5
6336,11,33481,9
6336,12,33482,0
6337,-1,33483,25
6337,0,33484,4
6337,1,33485,12
6337,2,33486,2
6337,3,33487,1
6337,4,33488,1
6337,5,33489,6
6337,6,33490,8
6337,7,33491,12
6337,8,33492,10
6343,1,33493,5
6343,2,33494,5
6343,3,33495,2
6343,4,33496,3
6343,5,33497,2
6343,6,33498,4
6344,1,33499,4
6344,2,33500,3
6344,3,33501,6
6344,4,33502,3
6344,5,33503,3
6344,6,33504,4
6347,1,33505,18
6347,2,33506,10
6347,3,33507,8
6347,4,33508,8
6347,5,33509,10
6347,6,33510,3
6347,7,33511,27
6347,8,33512,27
6348,9,33513,117
6348,10,33514,3
6348,11,33515,3
6348,11,33516,8
6348,12,33517,1
6348,12,33518,0
6349,-1,33519,30
6349,0,33520,20
6349,1,33521,13
6349,2,33522,17
6349,3,33523,7
6349,4,33524,8
6349,5,33525,8
6349,6,33526,36
6349,7,33527,33
6349,8,33528,23
6350,-1,33529,30
6350,0,33530,11
6350,1,33531,21
6350,2,33532,23
6350,3,33533,15
6350,4,33534,14
6350,5,33535,26
6350,6,33536,20
6350,7,33537,23
6350,8,33538,9
6351,-1,33539,25
6351,0,33540,20
6351,1,33541,16
6351,2,33542,14
6351,3,33543,10
6351,4,33544,14
6351,5,33545,13
6351,6,33546,13
6351,7,33547,11
6351,8,33548,7
6352,-1,33549,12
6352,0,33550,9
6352,1,33551,10
6352,2,33552,11
6352,3,33553,12
6352,4,33554,13
6352,5,33555,11
6352,6,33556,11
6352,7,33557,10
6352,8,33558,11
6353,1,33559,5
6353,2,33560,5
6353,3,33561,2
6353,4,33562,5
6353,5,33563,3
6353,6,33564,2
6358,1,33565,4
6358,2,33566,2
6358,3,33567,3
6358,4,33568,0
6358,5,33569,2
6358,6,33570,1
6361,1,33571,3
6361,2,33572,3
6361,3,33573,4
6361,4,33574,3
6361,5,33575,3
6361,6,33576,2
6363,1,33577,2
6363,2,33578,2
6363,3,33579,2
6363,4,33580,2
6363,5,33581,2
6363,6,33582,1
6370,1,33583,2
6370,2,33584,1
6370,3,33585,2
6370,4,33586,2
6370,5,33587,1
6370,6,33588,2
6371,1,33589,5
6371,2,33590,4
6371,3,33591,6
6371,4,33592,2
6371,5,33593,2
6371,6,33594,4
6373,-1,33595,10
6373,0,33596,3
6373,1,33597,7
6373,2,33598,0
6373,3,33599,2
6373,4,33600,3
6373,5,33601,6
6373,6,33602,3
6374,1,33603,3
6374,2,33604,2
6374,3,33605,2
6374,4,33606,3
6374,5,33607,1
6374,6,33608,2
6377,1,33609,5
6377,2,33610,5
6377,3,33611,3
6377,4,33612,3
6377,5,33613,5
6377,6,33614,5
6379,-1,33615,15
6379,0,33616,4
6379,1,33617,21
6379,2,33618,17
6379,3,33619,6
6379,4,33620,16
6379,5,33621,24
6379,6,33622,6
6379,7,33623,18
6379,8,33624,15
6380,-1,33625,15
6380,0,33626,5
6380,1,33627,7
6380,2,33628,6
6380,3,33629,8
6380,4,33630,7
6380,5,33631,3
6380,6,33632,2
6380,7,33633,1
6380,8,33634,3
6381,-1,33635,8
6381,0,33636,0
6381,1,33637,7
6381,2,33638,15
6381,3,33639,7
6381,4,33640,4
6381,5,33641,33
6381,6,33642,27
6381,7,33643,26
6381,8,33644,33
6382,1,33645,5
6382,2,33646,2
6382,3,33647,6
6382,4,33648,4
6382,5,33649,2
6382,6,33650,1
6385,-1,33651,20
6385,0,33652,15
6385,1,33653,11
6385,2,33654,9
6385,3,33655,14
6385,4,33656,4
6385,5,33657,7
6385,6,33658,5
6385,7,33659,19
6385,8,33660,20
6389,-1,33661,30
6389,0,33662,14
6389,1,33663,18
6389,2,33664,13
6389,3,33665,16
6389,4,33666,16
6389,5,33667,21
6389,6,33668,11
6389,7,33669,17
6389,8,33670,11
6390,1,33671,5
6390,2,33672,2
6390,3,33673,1
6390,4,33674,2
6390,5,33675,0
6390,6,33676,0
6391,1,33677,6
6391,2,33678,4
6391,3,33679,5
6391,4,33680,4
6391,5,33681,4
6391,6,33682,3
6393,1,33683,10
6393,2,33684,5
6393,3,33685,4
6393,4,33686,5
6393,5,33687,5
6393,6,33688,5
6393,7,33689,9
6393,8,33690,2
6397,-1,33691,25
6397,0,33692,18
6397,1,33693,17
6397,2,33694,21
6397,3,33695,17
6397,4,33696,15
6397,5,33697,12
6397,6,33698,12
6397,7,33699,21
6397,8,33700,12
6397,9,33701,13
6397,10,33702,2
6397,11,33703,10
6397,12,33704,7
6398,-1,33705,30
6398,0,33706,1
6398,1,33707,5
6398,2,33708,4
6398,3,33709,3
6398,4,33710,0
6398,5,33711,1
6398,6,33712,0
6398,7,33713,2
6398,8,33714,0
6398,9,33715,1
6398,10,33716,1
6398,11,33717,4
6398,12,33718,2
6399,-1,33719,30
6399,0,33720,15
6399,1,33721,11
6399,2,33722,10
6399,3,33723,11
6399,4,33724,9
6399,5,33725,31
6399,6,33726,2
6399,7,33727,14
6399,8,33728,4
6400,1,33729,2
6400,2,33730,2
6400,3,33731,2
6400,4,33732,2
6400,5,33733,1
6400,6,33734,0
6407,1,33735,2
6407,2,33736,1
6407,3,33737,1
6407,4,33738,1
6407,5,33739,1
6407,6,33740,0
6410,1,33741,4
6410,2,33742,2
6410,3,33743,0
6410,4,33744,2
6410,5,33745,3
6410,6,33746,3
6411,1,33747,3
6411,2,33748,1
6411,3,33749,2
6411,4,33750,0
6411,5,33751,4
6411,6,33752,1
6413,1,33753,3
6413,2,33754,4
6413,3,33755,2
6413,4,33756,4
6413,5,33757,3
6413,6,33758,2
6415,1,33759,2
6415,2,33760,2
6415,3,33761,2
6415,4,33762,3
6415,5,33763,0
6415,6,33764,3
6420,-1,33765,28
6420,0,33766,15
6420,1,33767,13
6420,2,33768,10
6420,3,33769,14
6420,4,33770,10
6420,5,33771,6
6420,6,33772,15
6420,7,33773,13
6420,8,33774,21
6421,-1,33775,30
6421,0,33776,11
6421,1,33777,16
6421,2,33778,12
6421,3,33779,11
6421,4,33780,0
6421,5,33781,9
6421,6,33782,1
6421,7,33783,2
6421,8,33784,5
6423,-1,33785,15
6423,0,33786,10
6423,1,33787,13
6423,2,33788,11
6423,3,33789,18
6423,4,33790,15
6423,5,33791,6
6423,6,33792,17
6423,7,33793,12
6423,8,33794,14
6424,1,33795,7
6424,2,33796,6
6424,3,33797,0
6424,4,33798,6
6424,5,33799,2
6424,6,33800,3
6427,1,33801,5
